,ID,Aadress,Kuupaev,Seisukord,Tube,Magamistube,Üldpind,Korrus,Korruseid kokku,Omandiõigus,Turvasüsteem,Lisaväärtused,Hind,Suve kommunaalid,Talve kommunaalid,Tagatisraha,Selle objekti kuumakse Luminoris,Tee kodu korda Luminori abil!,Materjal,Ehitusaasta,Lisaruumid,Küte,Sanitaar,Pliit,Side,Vannitube,Hind / m²,Katastritunnus,Energiamärgis,Parkimine,Katus,Ventilatsioon,Köögi pind,Rõdu,Rõdu pind,Kinnistu number,tasuline parkimine,tasuta parkimine,Lift,Lisanduvad kommunaalkulud,Parkimiskohti,Krunt,Lisainfo,Saadaval,Piirangud,maakond
284,6355409,"Rääma tn 7d/1-6, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,37.1 m²,3,3,korteriomand,trepikoda lukus,,177000.0,,,,"556 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","betoonmaja,kivimaja",2023,,keskküte,"tsentraalne kanalisatsioon,dušš,pesumasin",elektripliit,"digi-TV,telefon,internet",1,4 770.89 €/m²,62401:001:0503,B,kindel parkimiskoht kinnistul,rullmaterjal,"sundventilatsioon,konditsioneer",,"terrass,rõdu",64.80,,,,jah,,,,Seileri Kvartal,,,parnu
285,8792685,"Rääma tn 7d/1-5, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,39.4 m²,3,3,korteriomand,trepikoda lukus,,171000.0,,,,"537 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","betoonmaja,kivimaja",2023,,keskküte,"tsentraalne kanalisatsioon,dušš,pesumasin",elektripliit,"telefon,digi-TV,internet",1,4 340.10 €/m²,62401:001:0503,B,kindel parkimiskoht kinnistul,rullmaterjal,"sundventilatsioon,konditsioneer",,"rõdu,terrass",34.70,,,,jah,,,,Seileri Kvartal,,,parnu
286,8250292,"Rääma tn 7d/1-2, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,4,3,82.5 m²,2,3,korteriomand,trepikoda lukus,,299000.0,,,,"939 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","betoonmaja,kivimaja",2023,"panipaik,garderoob",keskküte,"tsentraalne kanalisatsioon,dušš,pesumasin,wc ja vannituba eraldi,vann,saun",elektripliit,"digi-TV,telefon,internet",3,3 624.24 €/m²,62401:001:0503,B,kindel parkimiskoht kinnistul,rullmaterjal,sundventilatsioon,,,25.70,,,,jah,,,,Seileri Kvartal,,,parnu
287,7095540,"Riia mnt 76, Eeslinn,Pärnu linn, Pärnu maakond",2022-10-23,renoveeritud,3,2,49 m²,4,4,korteriomand,"turvauks,trepikoda lukus","mööbel,külmik",149900.0,,,,"471 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,1969,kelder,keskküte,"dušš,boiler",,internet,1,3 059.18 €/m²,62511:165:8000,energiamärgis määramata,,,,,,,,,jah,,,,,,,,parnu
288,6167546,"Aisa tee 3,Jõõpre küla, Pärnu linn, Pärnu maakond",2022-10-23,san remont tehtud,3,2,50.4 m²,3,3,korteriomand,trepikoda lukus,,51500.0,,,,"162 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,1969,,,"pesumasin,boiler",elektripliit,,,1 021.83 €/m²,15902:001:0048,energiamärgis määramata,,,,,,,2291906,,,,,,3175 m²,,,,parnu
289,6625976,"Villa tn 1, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,valmis,2,,46.8 m²,2,4,korteriomand,trepikoda lukus,mööbel,248000.0,,,,"779 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,2016,,,,,,,5 299.15 €/m²,,B,,,,,rõdu,,,,,,Added_to_price,,,http://www.arcovara.ee/318214,,,parnu
290,8475354,"Kanali tn 8F, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,2,64.6 m²,2,2,korteriomand,trepikoda lukus,"mööbel,külmik",250000.0,,,,"785 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,2019,panipaik,"põrandaküte,keskküte","pesumasin,dušš,saun",,"internet,kaabel-TV",,3 869.97 €/m²,62511:058:0001,B,,,,,rõdu,10.00,0,,jah,,,,,,,,parnu
291,6512115,"Aida tn 5, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,"valmis,uus viimistlus",3,2,88.8 m²,8,8,korteriomand,trepikoda lukus,mööbli võimalus,260000.0,,,,"817 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,2006,,"põrandaküte,õhksoojuspump,keskküte","saun,vann,wc ja vannituba eraldi,tsentraalne kanalisatsioon,dušš,pesumasin",,"digi-TV,internet,telefon",2,,62510:127:0110,C,"tasuline parkimine,parkimiskoht maa-aluses garaažis",bituumen,"sundventilatsioon,konditsioneer",,rõdu,18.40,,,,jah,,,,,,,parnu
292,6955722,"Videviku tn 4, Raeküla,Pärnu linn, Pärnu maakond",2022-10-23,valmis,1,,8.9 m²,2,2,korteriomand,trepikoda lukus,mööbel,18000.0,,,,"57 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",palkmaja,,,,,elektripliit,,,2 022.47 €/m²,62509:038:1520,,,,,,,,0,,,,,,,,,,parnu
293,4813491,"Vahenurme keskus 8,Vahenurme küla, Põhja-Pärnumaa vald, Pärnu maakond",2022-10-23,vajab renoveerimist,2,1,45.7 m²,2,2,korteriomand,,,19700.0,,,,"62 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1989,panipaik,,,,,1,431.07 €/m²,18801:002:0102,energiamärgis määramata,,,,,,,,,,,,,,,,,parnu
294,6026003,"Tammsaare 38,Pärnu linn, Pärnu maakond",2022-10-23,san remont tehtud,3,2,60.6 m²,3,5,korteriomand,trepikoda lukus,mööbli võimalus,175000.0,,,,"550 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,1968,,keskküte,"wc ja vannituba eraldi,dušš",,"kaabel-TV,internet",,2 887.79 €/m²,,,,,,,rõdu,,0,,jah,,,,,,,,parnu
295,6730838,"Männi tn 5, Ülejõe,Pärnu linn, Pärnu maakond",2022-10-23,valmis,3,,50.1 m²,1,2,kinnistu,,,89000.0,,,,"280 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,1960,,ahjuküte,,,,,1 776.45 €/m²,,energiamärgis määramata,,,,,,,,,,,Added_to_price,,,http://www.arcovara.ee/318107,,,parnu
296,1532716,"Hirvela tn 6,Sauga alevik, Tori vald, Pärnu maakond",2022-10-23,valmis,2,,58.8 m²,3,3,korteriomand,trepikoda lukus,,112600.0,,,,"354 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2007,,keskküte,dušš,,,,1 914.97 €/m²,73001:001:0443,,,,,,rõdu,,0,,jah,,,,,,,,parnu
297,2480195,"Ringi tn 60-52, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,4,3,98.1 m²,6,6,korteriomand,trepikoda lukus,"mööbel,külmik",720000.0,,,,"2 262 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,2019,panipaik,"keskküte,põrandaküte","saun,dušš,pesumasin",,"internet,kaabel-TV",,7 339.45 €/m²,62510:009:0009,A,,,,,rõdu,200.00,0,jah,,jah,,,,,,,parnu
298,8005350,"Kalda tee 6,Saarde küla, Saarde vald, Pärnu maakond",2022-10-23,vajab renoveerimist,2,,43.6 m²,2,2,korteriomand,,,29000.0,,,,"91 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1962,,ahjuküte,dušš,,,,665.14 €/m²,71102:002:0108,energiamärgis määramata,,,,,,,,,,,Added_to_price,,2962 m²,http://www.arcovara.ee/314913,,,parnu
299,7082292,"Vesiroosi tn 5, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,40.5 m²,,,korteriomand,trepikoda lukus,mööbel,210000.0,,,,"660 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2019,panipaik,keskküte,dušš,,internet,1,,62401:001:2191,,kindel parkimiskoht kinnistul,bituumen,"sundventilatsioon,konditsioneer",,rõdu,,,,,,,,,,,,parnu
300,3509934,"J. C. Wöhrmanni pst 8,Sindi linn, Pärnu maakond",2022-10-23,san remont tehtud,1,,28.5 m²,1,1,korteriomand,,,29000.0,,,,"91 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",palkmaja,,,elektriküte,,puupliit,,,1 017.54 €/m²,74101:001:0025,,,,,,,,0,,,,,,,,,,parnu
301,3206197,"Riia mnt 60-2, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,,65.8 m²,1,3,korteriomand,trepikoda lukus,,185000.0,,,,"581 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,keskküte,dušš,,,,2 811.55 €/m²,62511:160:1220,B,,,,,rõdu,,0,,,,,,,,,,parnu
302,4883451,"Riia mnt 60-4, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,,67.7 m²,1,3,korteriomand,trepikoda lukus,,190000.0,,,,"597 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,keskküte,dušš,,,,2 806.50 €/m²,62511:160:1220,B,,,,,rõdu,,0,,,,,,,,,,parnu
303,7631169,"Riia mnt 60-6, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,,67.5 m²,2,3,korteriomand,trepikoda lukus,,190000.0,,,,"597 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,keskküte,dušš,,,,2 814.81 €/m²,62511:160:1220,B,,,,,rõdu,3.96,0,,,,,,,,,,parnu
304,1983553,"Riia mnt 60-7, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,1,,21.7 m²,2,3,korteriomand,trepikoda lukus,,85000.0,,,,"267 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,keskküte,dušš,,,,3 917.05 €/m²,62511:160:1220,B,,,,,rõdu,3.60,0,,,,,,,,,,parnu
305,4575420,"Riia mnt 60-3, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,1,,25.6 m²,1,3,korteriomand,trepikoda lukus,,85000.0,,,,"267 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,keskküte,dušš,,,,3 320.31 €/m²,62511:160:1220,B,,,,,,,0,,,,,,,,,,parnu
306,6843201,"Riia mnt 60-8, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,1,,21.7 m²,2,3,korteriomand,trepikoda lukus,,85000.0,,,,"267 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,keskküte,dušš,,,,3 917.05 €/m²,62511:160:1220,B,,,,,rõdu,3.60,0,,,,,,,,,,parnu
307,5795496,"Riia mnt 60-14, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,,60.2 m²,3,3,korteriomand,trepikoda lukus,,185000.0,,,,"581 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,"keskküte,põrandaküte",dušš,,"kaabel-TV,internet",,3 073.09 €/m²,62511:160:1220,B,,,,,rõdu,4.98,0,,,,,,,,,,parnu
308,1565916,"Riia mnt 60-13, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,1,,21.7 m²,3,3,korteriomand,trepikoda lukus,,85000.0,,,,"267 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,keskküte,dušš,,,,3 917.05 €/m²,62511:160:1220,B,,,,,rõdu,3.60,0,,,,,,,,,,parnu
309,3862899,"Riia mnt 60-9, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,,38.5 m²,2,3,korteriomand,trepikoda lukus,,135000.0,,,,"424 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,,dušš,,,,3 506.49 €/m²,62511:160:1220,B,,,,,rõdu,4.99,0,,,,,,,,,,parnu
310,4611641,"Riia mnt 60-10, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,1,,22.4 m²,2,3,korteriomand,trepikoda lukus,,85000.0,,,,"267 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,keskküte,dušš,,,,3 794.64 €/m²,62511:160:1220,B,,,,,,,0,,,,,,,,,,parnu
311,8093044,"Riia mnt 60-12, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,1,,21.7 m²,3,3,korteriomand,trepikoda lukus,,85000.0,,,,"267 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,keskküte,dušš,,,,3 917.05 €/m²,62511:160:1220,B,,,,,rõdu,3.60,0,,,,,,,,,,parnu
312,5757105,"Riia mnt 60-11, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,4,,83.7 m²,3,3,korteriomand,trepikoda lukus,,230000.0,,,,"723 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,keskküte,dušš,,,,2 747.91 €/m²,62511:160:1220,B,,,,,rõdu,4.04,0,,,,,,,,,,parnu
313,5083121,"Suvituse tn 7-9, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,renoveeritud,1,1,13.2 m²,2,2,korteriomand,,,95000.0,,,,"298 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",palkmaja,,,keskküte,dušš,,,,7 196.97 €/m²,62510:016:0005,,,,,,rõdu,,0,,,,,,,,,,parnu
314,9090730,"Kuldnoka tn 2,Sauga alevik, Tori vald, Pärnu maakond",2022-10-23,renoveeritud,3,2,69.7 m²,2,2,korteriomand,trepikoda lukus,"mööbli võimalus,külmik",130000.0,,,,"408 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1984,,keskküte,"pesumasin,dušš,boiler",,"kaabel-TV,internet",,1 865.14 €/m²,73001:001:0065,C,,,,,rõdu,0.00,0,,,,,,,,,,parnu
315,1191014,"Riia mnt 28a,Pärnu linn, Pärnu maakond",2022-10-23,valmis,3,2,77 m²,4,4,korteriomand,,,249600.0,,,,"784 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2008,panipaik,keskküte,saun,,,,3 241.56 €/m²,,energiamärgis määramata,,,,,rõdu,,0,,,,,,,,,,parnu
316,2017300,"A. H. Tammsaare pst 10/2-10, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,49.9 m²,2,3,korteriomand,,,184500.0,,,,"580 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2022,,keskküte,,,"digi-TV,internet,telefon",1,,62512:034:0005,A,kindel parkimiskoht kinnistul,bituumen,sundventilatsioon,,rõdu,3.40,,,,jah,,,,https://www.tammsaare10.ee,,,parnu
317,6926615,"Riia mnt 78, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,san remont tehtud,1,,27.5 m²,5,5,korteriomand,trepikoda lukus,"mööbel,külmik",74000.0,,,,"232 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,,,keskküte,dušš,elektripliit,"internet,kaabel-TV",,2 690.91 €/m²,62511:165:6900,,,,,,,,0,,,,,,,,,,parnu
318,3220757,"Keskuse tee 2,Jõesuu küla, Tori vald, Pärnu maakond",2022-10-23,renoveeritud,3,,58.2 m²,3,3,korteriomand,"naabrivalve,trepikoda lukus",külmik,52000.0,,,,"163 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,,,"põrandaküte,keskküte","boiler,wc ja vannituba eraldi,dušš",,internet,,893.47 €/m²,80802:001:0338,,,,,,,,0,,,,,,,,,,parnu
319,3497650,"Lille tn 51, Ülejõe,Pärnu linn, Pärnu maakond",2022-10-23,"valmis,renoveeritud",4,3,76 m²,4,5,korteriomand,"turvauks,trepikoda lukus",mööbli võimalus,111000.0,,,,"349 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","paneelmaja,kivimaja",1987,kelder,"keskküte,põrandaküte","dušš,pesumasin,wc ja vannituba eraldi,tsentraalne kanalisatsioon",elektripliit,"digi-TV,telefon,internet",1,,62506:057:3490,energiamärgis määramata,tasuta parkimine,,,,rõdu,4.00,,,,,,,,,,,parnu
320,6782862,"Savi tn 34, Ülejõe,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,1,,18.9 m²,1,2,korteriomand,trepikoda lukus,,27000.0,,,,"85 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,2020,,keskküte,dušš,,,,1 428.57 €/m²,,,,,,,,,0,,,,,,,,,,parnu
321,1393195,"Ringi tn 1, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,59.8 m²,1,4,korteriomand,,,250000.0,,,,"785 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,,,,,,,1,4 180.60 €/m²,62510:102:0630,energiamärgis määramata,,,,,,,,,,,,,,,,,parnu
322,3102104,"Mai tn 24, Mai,Pärnu linn, Pärnu maakond",2022-10-23,san remont tehtud,2,1,49.5 m²,4,5,korteriomand,trepikoda lukus,,94000.0,,,,"295 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,1985,,keskküte,"wc ja vannituba eraldi,vann",,"internet,kaabel-TV",,1 898.99 €/m²,62513:175:8650,,,,,,rõdu,,0,,,,,,,,,,parnu
323,8666274,"Papli tn 15, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,,3,2,72.7 m²,,2,korteriomand,"turvasüsteem,turvauks","eraldi sissepääs,kinnine hoov,mööbel",339000.0,,,,"1 065 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2015,"panipaik,garderoob","õhksoojuspump,põrandaküte","boiler,tsentraalne kanalisatsioon,pesumasin,dušš",elektripliit,"telefon,digi-TV,internet",1,,62512:042:0140,C,"tasuta parkimine,kindel parkimiskoht kinnistul",plekk,sundventilatsioon,,"rõdu,terrass",,,,,,,,,,,,parnu
324,2822101,"Hommiku tn 4, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,"valmis,uusehitis",2,1,45.9 m²,2,5,korteriomand,"turvauks,trepikoda lukus",mööbli võimalus,123000.0,,,,"386 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2007,panipaik,"põrandaküte,keskküte","dušš,pesumasin,tsentraalne kanalisatsioon",,"internet,telefon,digi-TV",1,,,energiamärgis määramata,,,,,prantsuse rõdu,,,,,jah,,,,,,,parnu
325,2413070,"Niidu tn 7, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,valmis,3,2,74.4 m²,5,5,korteriomand,"turvauks,trepikoda lukus",mööbli võimalus,87500.0,,,,"275 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","kivimaja,betoonmaja",1992,,"keskküte,põrandaküte","pesumasin,dušš,tsentraalne kanalisatsioon",elektripliit,"internet,telefon,digi-TV",1,,62517:051:0220,energiamärgis määramata,tasuta parkimine,,,,,,,,,,,,,,,,parnu
326,7689895,"Mai tn 17, Mai,Pärnu linn, Pärnu maakond",2022-10-23,valmis,2,1,47 m²,5,5,korteriomand,trepikoda lukus,mööbli võimalus,83500.0,,,,"262 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","kivimaja,betoonmaja",1971,kelder,keskküte,"dušš,tsentraalne kanalisatsioon,wc ja vannituba eraldi,pesumasin,boiler",elektripliit,"digi-TV,internet,telefon",1,,62513:050:0460,D,tasuta parkimine,,,,rõdu,,,,,,,,,,,,parnu
327,8442722,"Mai tn 18, Mai,Pärnu linn, Pärnu maakond",2022-10-23,valmis,3,2,65.8 m²,3,5,korteriomand,"trepikoda lukus,turvauks",,147400.0,,,,"463 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,1982,kelder,keskküte,wc ja vannituba eraldi,elektripliit,,1,2 240.12 €/m²,,D,tasuta parkimine,,,,klaasitud rõdu,,,,,,,,,,,,parnu
328,7256825,"Libatse keskus 4,Libatse küla, Põhja-Pärnumaa vald, Pärnu maakond",2022-10-23,,3,,78.5 m²,3,3,korteriomand,,,39000.0,,,,"123 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1977,,"ahjuküte,õhksoojuspump","boiler,wc ja vannituba eraldi,vann",,"digi-TV,internet",,496.82 €/m²,18802:001:0007,energiamärgis määramata,tasuta parkimine,,,,klaasitud rõdu,4.00,,,,,,,,,,,parnu
329,6427989,"Uus-Sauga tn 38a, Ülejõe,Pärnu linn, Pärnu maakond",2022-10-23,vajab renoveerimist,2,,41.2 m²,4,4,korteriomand,,,59000.0,,,,"185 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1970,,,,,,,1 432.04 €/m²,62502:014:7380,energiamärgis määramata,,,,,,,,,,,Added_to_price,,3021 m²,http://www.arcovara.ee/317630,,,parnu
330,3137721,"Kuldse Kodu tn 1, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,valmis,3,2,108 m²,1,5,korteriomand,trepikoda lukus,mööbli võimalus,198000.0,,,,"622 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1979,,"keskküte,kamin",,,,,1 833.33 €/m²,,,,,,,,,0,,jah,,,,,,,,parnu
331,6015574,"Mai tn 103-13, Mai,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,2,66.1 m²,3,3,korteriomand,trepikoda lukus,,174900.0,,,,"549 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,panipaik,"põrandaküte,keskküte","wc ja vannituba eraldi,tsentraalne kanalisatsioon,dušš",,"internet,digi-TV,telefon",1,2 645.99 €/m²,62513:178:0037,B,kindel parkimiskoht kinnistul,bituumen,,,rõdu,3.70,,,,,,,,,,,parnu
332,7325607,"Mai tn 103-21, Mai,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,4,3,84.8 m²,2,3,korteriomand,trepikoda lukus,,222100.0,,,,"698 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,panipaik,"keskküte,põrandaküte","tsentraalne kanalisatsioon,dušš,wc ja vannituba eraldi",,"telefon,digi-TV,internet",1,2 619.10 €/m²,62513:178:0037,B,kindel parkimiskoht kinnistul,bituumen,,,rõdu,11.20,,,,,,,,,,,parnu
333,5806329,"Mai tn 103-6, Mai,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,2,55.9 m²,2,3,korteriomand,trepikoda lukus,,147500.0,,,,"463 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,panipaik,"põrandaküte,keskküte","dušš,tsentraalne kanalisatsioon",,"internet,digi-TV",1,2 638.64 €/m²,,B,kindel parkimiskoht kinnistul,bituumen,sundventilatsioon,,rõdu,4.60,,,,,,,,,,,parnu
334,7049504,"Papiniidu tn 25, Mai,Pärnu linn, Pärnu maakond",2022-10-23,valmis,4,,77.1 m²,4,5,korteriomand,,,146000.0,,,,"459 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,,saun,,,,1 893.64 €/m²,,energiamärgis määramata,,,,,kinnine rõdu,,,,,,Added_to_price,,,http://www.arcovara.ee/317491,,,parnu
335,6279708,"Tööstuse tee 2,Audru alevik, Pärnu linn, Pärnu maakond",2022-10-23,valmis,1,1,102 m²,2,2,kaasomand,,"mööbel,külmik",79000.0,,,,"248 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,,,õhksoojuspump,"boiler,dušš",elektripliit,,,774.51 €/m²,62401:001:1994,energiamärgis määramata,,,,,,,0,,jah,,,,,,,,parnu
336,7888338,"Hirvela tn 26,Sauga alevik, Tori vald, Pärnu maakond",2022-10-23,"valmis,uusehitis,renoveeritud,uus viimistlus",3,2,63.6 m²,2,3,korteriomand,"trepikoda lukus,turvauks",mööbli võimalus,123500.0,,,,"388 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2006,"panipaik,garderoob","keskküte,põrandaküte","boiler,tsentraalne kanalisatsioon,dušš",elektripliit,"internet,telefon,digi-TV",1,,73001:001:0455,energiamärgis määramata,kindel parkimiskoht kinnistul,bituumen,,,rõdu,5.70,3202606,,,,,,,,,,parnu
337,2788212,"Kooli tee 5,Paikuse alev, Pärnu linn, Pärnu maakond",2022-10-23,"renoveeritud,valmis",2,1,41.6 m²,1,3,korteriomand,naabrivalve,,78000.0,,,,"245 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","paneelmaja,kivimaja",1974,kelder,keskküte,"dušš,pesumasin",elektripliit,"internet,digi-TV",1,,56801:001:0242,C,"kindel parkimiskoht kinnistul,tasuta parkimine",eterniit,sundventilatsioon,,,,,,,,,,,,,,parnu
338,5155047,"Mai tn 103-19, Mai,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,,68.2 m²,2,3,korteriomand,"trepikoda lukus,turvauks",,177600.0,,,,"558 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","paneelmaja,plokkmaja,kivimaja,betoonmaja",2023,panipaik,keskküte,"tsentraalne kanalisatsioon,dušš",,"internet,telefon,digi-TV",,2 604.11 €/m²,62513:178:0037,B,kindel parkimiskoht kinnistul,bituumen,,,rõdu,4.70,,,,,,,,,,,parnu
339,1447796,"Mai tn 103-13, Mai,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,,66.1 m²,3,3,korteriomand,"turvauks,trepikoda lukus",,174900.0,,,,"549 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","kivimaja,paneelmaja,betoonmaja,plokkmaja",2023,panipaik,keskküte,"tsentraalne kanalisatsioon,dušš",,"internet,telefon,digi-TV",,2 645.99 €/m²,62513:178:0037,B,kindel parkimiskoht kinnistul,bituumen,,,rõdu,3.70,,,,,,,,,,,parnu
