,Address,District,Date,Tube,Magamistube,Vannitube,Üldpind,Rõdu,Rõdu pind,Korrus,Korruseid kokku,Omandiõigus,Turvasüsteem,Hind,Energiamärgis,Materjal,Ehitusaasta,Lift,Parkimine,Lisaruumid,Küte,Sanitaar,Pliit,Seisukord,Lisaväärtused,Suve kommunaalid,Talve kommunaalid,Side,Kinnistu number,Krunt,tasuta parkimine,Ventilatsioon,Katus,Lisainfo,Lisanduvad kommunaalid,Lisanduvad kommunaalkulud,Tagatisraha,Maakleritasu,Parkimiskohti,tasuline parkimine,Piirangud,maakond
3143,"Kolde pst 48, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,,,,25.1,,,2,2,korteriomand,,85000.0,energiamärgis määramata,puitmaja,1929,,,,ahjuküte,boiler,,vajab renoveerimist,,,,,,,jah,,,,,,,,,,,harju
3144,"Väike-Patarei tn 10b, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,1,43.7,,,2,3,korteriomand,"turvauks,trepikoda lukus",215000.0,F,kivimaja,1962,,"kindel parkimiskoht kinnistul,tasuta parkimine",panipaik,"gaasiküte,autonoomne küte","pesumasin,boiler,tsentraalne kanalisatsioon,dušš",elektripliit,renoveeritud,"kinnine hoov,mööbel",,,"digi-TV,internet",,,,,plekk,,,,,,,,,harju
3145,"Veeru tn 6, Maardu linn, Harju maakond","Maardu linn, Harju maakond",2022-10-30,2,1,1,43.9,,,1,7,korteriomand,"trepikoda lukus,turvauks,naabrivalve",75500.0,energiamärgis määramata,paneelmaja,1994,jah,tasuta parkimine,,keskküte,"vann,tsentraalne kanalisatsioon,wc ja vannituba eraldi",elektripliit,valmis,"mööbel,mööbli võimalus",,,"internet,digi-TV",,,,sundventilatsioon,bituumen,,,,,,,,,harju
3146,"Asunduse tn 13, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,,36.0,,,4,5,korteriomand,"trepikoda lukus,turvauks",104900.0,D,kivimaja,1964,,,,keskküte,"pesumasin,dušš",,,"mööbel,külmik",,,"kaabel-TV,internet",,,jah,,,,,,,,,,,harju
3147,"Võidujooksu tn 7, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,1,60.5,rõdu,3.50,7,7,korteriomand,"trepikoda lukus,videokaamerad,naabrivalve",249000.0,C,kivimaja,2021,,kindel parkimiskoht kinnistul,panipaik,põrandaküte,"tsentraalne kanalisatsioon,dušš",elektripliit,"valmis,uusehitis","kinnine hoov,mööbel",,,"internet,digi-TV",,,,sundventilatsioon,rullmaterjal,,,,,,,,,harju
3148,"Kuldnoka tn 11, Kristiine, Kristiine linnaosa, Tallinn, Harju maakond","Kristiine linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,1,59.1,"kinnine rõdu,klaasitud rõdu",,9,9,korteriomand,"trepikoda lukus,naabrivalve,turvauks",160000.0,energiamärgis määramata,paneelmaja,1973,jah,tasuta parkimine,,keskküte,,gaasipliit,,,,,"internet,digi-TV",,,,,rullmaterjal,,,,,,,,,harju
3149,"Pune tee 8, Pirita linnaosa, Tallinn, Harju maakond","Pirita linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,1,70.7,rõdu,9.20,3,4,korteriomand,"turvauks,trepikoda lukus",169900.0,E,"betoonmaja,paneelmaja",2005,,kindel parkimiskoht kinnistul,panipaik,"autonoomne küte,gaasiküte","saun,pesumasin,dušš,tsentraalne kanalisatsioon",elektripliit,,kinnine hoov,,,"digi-TV,internet",,,,,rullmaterjal,,,,,,,,,harju
3150,"Ehitajate tee 70, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,,46.8,,,3,5,korteriomand,,108900.0,energiamärgis määramata,paneelmaja,1967,,,,,,,vajab kapitaalremonti,,,,,,,,,,,,,,,,,,harju
3151,"Meeliku tn 23/3, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,4,3,2,101.6,"rõdu,terrass",13.30,6,8,korteriomand,"turvauks,turvasüsteem,videokaamerad,trepikoda lukus",275000.0,energiamärgis määramata,betoonmaja,2011,jah,"tasuta parkimine,parkimiskoht varjualuse all,kindel parkimiskoht kinnistul,garaaž,parkimiskoht garaažis,parkimiskoht maa-aluses garaažis","kelder,panipaik,garderoob",keskküte,"vann,tsentraalne kanalisatsioon,dušš,wc ja vannituba eraldi",elektripliit,uusehitis,,,,,,,,sundventilatsioon,bituumen,,,,,,,,,harju
3152,"Meeliku tn 23/3, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,3,3,2,101.6,"rõdu,terrass",13.30,6,8,korteriomand,"trepikoda lukus,turvauks,turvasüsteem,videokaamerad",275000.0,energiamärgis määramata,betoonmaja,2011,jah,"parkimiskoht maa-aluses garaažis,garaaž,kindel parkimiskoht kinnistul,parkimiskoht garaažis,tasuta parkimine,parkimiskoht varjualuse all","kelder,panipaik,garderoob",keskküte,"tsentraalne kanalisatsioon,wc ja vannituba eraldi,vann,dušš",elektripliit,uusehitis,,,,,,,,sundventilatsioon,bituumen,,,,,,,,,harju
3153,"Möldre tee 2, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,1,57.8,rõdu,,3,3,korteriomand,,179000.0,energiamärgis määramata,kivimaja,2004,,,panipaik,,,elektripliit,,,,,,,,,,,,,,,,,,,harju
3154,"Männiku tee 76, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,4,3,2,121.9,,,1,3,korteriomand,,320000.0,B,,2018,,,,,,,uusehitis,,,,,0,,,,,,,,,,,,,harju
3155,"Pärnu mnt 80, Uus Maailm, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,1,60.6,,,2,7,korteriomand,,179000.0,D,kivimaja,1984,,,panipaik,,,,valmis,,,,,,,,,,,,,,,,,,harju
3156,"Priisle tee 1, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,1,60.2,rõdu,5.00,11,4,korteriomand,"turvauks,naabrivalve,trepikoda lukus",186900.0,B,kivimaja,2022,jah,"parkimiskoht garaažis,garaaž","panipaik,garderoob","keskküte,põrandaküte","tsentraalne kanalisatsioon,dušš",elektripliit,uusehitis,"mööbel,mööbli võimalus",,,"digi-TV,internet,telefon",,,,,,,,,,,,,,harju
3157,"Rännaku pst 10, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,5,4,,90.9,,,5,5,korteriomand,"naabrivalve,turvauks,trepikoda lukus",219900.0,D,kivimaja,1987,,,,keskküte,"dušš,pesumasin,wc ja vannituba eraldi,vann",elektripliit,vajab kapitaalremonti,"mööbel,külmik",160.00,260.00,internet,,,,,,,,,,,,,,harju
3158,"Vanatoa tee 6-3, Lähtse küla, Kiili vald, Harju maakond","Lähtse küla, Kiili vald, Harju maakond",2022-10-30,5,4,,107.0,,,,2,,,269000.0,A,kivimaja,2023,,,panipaik,maaküte,"saun,dušš",,uusehitis,,,,kaabel-TV,,350 m²,,sundventilatsioon,,,,,,,,,,harju
3159,"Õismäe tee 126, Haabersti linnaosa, Tallinn, Harju maakond","Haabersti linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,1,65.5,klaasitud rõdu,,4,9,korteriomand,"videokaamerad,turvauks,naabrivalve,trepikoda lukus",189000.0,,paneelmaja,,jah,tasuta parkimine,,keskküte,"tsentraalne kanalisatsioon,vann",elektripliit,uus viimistlus,"mööbel,mööbli võimalus",,,"internet,digi-TV",,,,,bituumen,,,,,,,,,harju
3160,"Narva mnt 128, Laulaväljak on kõrval . Saunaga korter!, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,1,75.0,prantsuse rõdu,,5,9,korteriomand,"naabrivalve,videokaamerad,turvauks,trepikoda lukus",245000.0,D,paneelmaja,2004,jah,kindel parkimiskoht kinnistul,"kelder,panipaik,garderoob",keskküte,"tsentraalne kanalisatsioon,wc ja vannituba eraldi,vann,saun,dušš,pesumasin",elektripliit,valmis,"kinnine hoov,mööbel",,,"internet,digi-TV",,,,sundventilatsioon,bituumen,,,,,,,,,harju
3161,"Nafta tn 6, Kadriorg, Tallinn, Harju maakond","Kadriorg, Tallinn, Harju maakond",2022-10-30,5,4,1,94.3,rõdu,,4,5,korteriomand,,243000.0,energiamärgis määramata,kivimaja,1966,,,panipaik,,,,valmis,,,,,,,,,,,,,,,,,,harju
3162,"Orava tn 6, Karjaküla alevik, Lääne-Harju vald, Harju maakond","Karjaküla alevik, Lääne-Harju vald, Harju maakond",2022-10-30,3,2,1,54.1,,,1,2,korteriomand,,49900.0,energiamärgis määramata,kivimaja,1957,,,panipaik,,,elektripliit,vajab renoveerimist,,,,,,,,,,,,,,,,,,harju
3163,"Jakobi tn 22, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,,,,,,,korteriomand,turvauks,195000.0,energiamärgis määramata,palkmaja,1912,,,kelder,elektriküte,"dušš,pesumasin",elektripliit,uusehitis,mööbel,,,internet,19166601,857 m²,,sundventilatsioon,plekk,,,,,,,,,harju
3164,"Sauna tn 10, Muraste küla, Harku vald, Harju maakond","Muraste küla, Harku vald, Harju maakond",2022-10-30,2,1,1,54.4,,,1,2,korteriomand,,105000.0,,kivimaja,1987,,,,"õhksoojuspump,ahjuküte","pesumasin,boiler,dušš",elektripliit,valmis,,,,,,,,,,,,,,,,,,harju
3165,"Sepikoja tee 1 2-2, Vääna küla, Harku vald, Harju maakond","Vääna küla, Harku vald, Harju maakond",2022-10-30,4,3,2,88.3,,,1,1,korteriomand,,229000.0,A,puitmaja,2023,,,panipaik,maaküte,"saun,dušš",elektripliit,uusehitis,,,,,,,jah,,,,,,,,2,,,harju
3166,"Luha tn 11, Keila linn, Harju maakond","Keila linn, Harju maakond",2022-10-30,2,1,1,54.3,,,3,5,korteriomand,,103000.0,D,paneelmaja,1985,,,,,,elektripliit,,,,,,,,,,,,,,,,,,,harju
3167,"Vana-Rannamõisa tee 1f/6, Haabersti linnaosa, Tallinn, Harju maakond","Haabersti linnaosa, Tallinn, Harju maakond",2022-10-30,4,3,1,84.2,rõdu,4.50,1,2,korteriomand,"trepikoda lukus,turvauks",300000.0,C,"plokkmaja,kivimaja",2011,,tasuta parkimine,"panipaik,garderoob",gaasiküte,"pesumasin,dušš,vann",elektripliit,uus viimistlus,mööbli võimalus,,,internet,,,,,bituumen,,,,,,,,,harju
3168,"Uus-Volta tn 12/3-22, Kalamaja, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,1,51.2,rõdu,,3,5,korteriomand,"trepikoda lukus,turvauks",234900.0,A,kivimaja,2022,jah,,panipaik,"põrandaküte,keskküte",dušš,,uusehitis,,,,"kaabel-TV,internet",,,,,,,,,,,,jah,,harju
3169,"Uus-Volta tn 12/2-5, Kalamaja, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,2,77.4,rõdu,,3,7,korteriomand,"turvauks,trepikoda lukus",372000.0,,kivimaja,2022,jah,,panipaik,"põrandaküte,keskküte",dušš,,uusehitis,,,,"internet,kaabel-TV",,,,,,,"vesi,küte,elekter",,,,,jah,,harju
3170,"Uus-Volta tn 12/2-9, Kalamaja, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,2,77.3,rõdu,,5,7,korteriomand,"trepikoda lukus,turvauks",379900.0,,kivimaja,2022,jah,,panipaik,"põrandaküte,keskküte",dušš,,uusehitis,,,,"internet,kaabel-TV",,,,,,,"elekter,küte,vesi",,,,,jah,,harju
3171,"Kivimäe tn 27-10, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,4,3,2,140.9,rõdu,10.70,2,2,korteriomand,,667000.0,B,kivimaja,2023,,kindel parkimiskoht kinnistul,"panipaik,garderoob","õhk-vesi soojuspump,gaasiküte","dušš,pesumasin,wc ja vannituba eraldi,saun,tsentraalne kanalisatsioon",elektripliit,"uusehitis,valmimisjärgus",,,,"telefon,digi-TV,internet",,,,"kliimaseade,sundventilatsioon",plekk,Kivimäe Süda,,,,,,,,harju
3172,"Kivimäe tn 27-5, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,5,4,3,148.1,rõdu,15.80,2,2,korteriomand,,699000.0,B,kivimaja,2023,,kindel parkimiskoht kinnistul,"panipaik,garderoob","õhk-vesi soojuspump,gaasiküte","pesumasin,wc ja vannituba eraldi,dušš,tsentraalne kanalisatsioon",elektripliit,"uusehitis,valmimisjärgus",,,,"telefon,internet,digi-TV",,,,"sundventilatsioon,kliimaseade",plekk,Kivimäe Süda,,,,,,,,harju
3173,"Kivimäe tn 27-2, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,4,3,3,151.2,terrass,22.90,,2,korteriomand,,739000.0,B,kivimaja,2023,,kindel parkimiskoht kinnistul,"panipaik,garderoob","gaasiküte,õhk-vesi soojuspump","pesumasin,dušš,wc ja vannituba eraldi,saun,tsentraalne kanalisatsioon",elektripliit,"uusehitis,valmimisjärgus",,,,"telefon,digi-TV,internet",,,,"kliimaseade,sundventilatsioon",plekk,Kivimäe Süda,,,,,,,,harju
3174,"Kivimäe tn 27-3, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,5,4,3,148.1,terrass,23.70,1,2,korteriomand,,749000.0,B,kivimaja,2023,,kindel parkimiskoht kinnistul,"panipaik,garderoob","õhk-vesi soojuspump,gaasiküte","pesumasin,wc ja vannituba eraldi,dušš,tsentraalne kanalisatsioon",elektripliit,"uusehitis,valmimisjärgus",,,,"telefon,internet,digi-TV",,,,"sundventilatsioon,kliimaseade",plekk,Kivimäe Süda,,,,,,,,harju
3175,"Kivimäe tn 27-11, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,5,4,3,161.5,terrass,22.10,,2,korteriomand,,870000.0,B,kivimaja,2023,,kindel parkimiskoht kinnistul,panipaik,"õhk-vesi soojuspump,gaasiküte","pesumasin,wc ja vannituba eraldi,dušš,saun,tsentraalne kanalisatsioon",elektripliit,"valmimisjärgus,uusehitis",,,,"digi-TV,telefon,internet",,,,"sundventilatsioon,kliimaseade",plekk,Kivimäe Süda,,,,,,,,harju
3176,"Kivimäe tn 27-1, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,4,3,3,140.0,terrass,25.30,,2,korteriomand,,659000.0,B,kivimaja,2023,,kindel parkimiskoht kinnistul,"panipaik,garderoob","gaasiküte,õhk-vesi soojuspump","dušš,vann,tsentraalne kanalisatsioon,pesumasin,wc ja vannituba eraldi",elektripliit,"uusehitis,valmimisjärgus",,,,"digi-TV,telefon,internet",,,,"sundventilatsioon,kliimaseade",plekk,Kivimäe Süda,,,,,,,,harju
3177,"Soo tn 40, Kalamaja, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,1,69.2,rõdu,,1,3,korteriomand,,349000.0,C,kivimaja,2014,,,panipaik,,,,uusehitis,,,,,,,,,,,,,,,,,,harju
3178,"Kivimäe tn 27-7, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,2,94.4,rõdu,11.80,1,2,korteriomand,,513000.0,B,kivimaja,2023,,kindel parkimiskoht kinnistul,panipaik,"gaasiküte,õhk-vesi soojuspump","pesumasin,dušš,vann,wc ja vannituba eraldi,tsentraalne kanalisatsioon",elektripliit,"uusehitis,valmimisjärgus",,,,"internet,telefon,digi-TV",,,,"kliimaseade,sundventilatsioon",plekk,Kivimäe Süda,,,,,,,,harju
3179,"Vääna tn 15, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,,46.8,,,1,2,korteriomand,turvauks,90000.0,energiamärgis määramata,kivimaja,1961,,,panipaik,,"dušš,saun,boiler",,vajab renoveerimist,,,,,7927101,1804 m²,,sundventilatsioon,plekk,,,,,,,,,harju
3180,"Õismäe tee 127, Haabersti linnaosa, Tallinn, Harju maakond","Haabersti linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,1,66.5,klaasitud rõdu,4.00,3,5,korteriomand,"trepikoda lukus,naabrivalve",140000.0,B,paneelmaja,1976,,tasuta parkimine,panipaik,keskküte,"vann,wc ja vannituba eraldi,tsentraalne kanalisatsioon",elektripliit,valmis,,,,"internet,telefon,digi-TV",,,,,bituumen,,,,,,,,,harju
3181,"Ümera tn 28, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,1,59.2,rõdu,4.60,6,8,korteriomand,trepikoda lukus,185000.0,C,paneelmaja,2015,jah,tasuta parkimine,,keskküte,"dušš,pesumasin",elektripliit,valmis,,,,internet,,,,sundventilatsioon,rullmaterjal,,,,,,,,,harju
3182,"Kiili tn 11, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-30,1,,,38.0,"kinnine rõdu,klaasitud rõdu",5.00,3,12,korteriomand,"turvauks,trepikoda lukus,videokaamerad",87500.0,D,kivimaja,1985,jah,tasuta parkimine,"panipaik,garderoob",keskküte,"vann,tsentraalne kanalisatsioon,dušš",,,"eraldi sissepääs,mööbel,mööbli võimalus",,,digi-TV,,,,,,,,,,,,,,harju
3183,"Sõle tn 69, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,,99.2,,,2,3,korteriomand,alarmsüsteem,337000.0,D,kivimaja,,,,"kelder,garderoob",keskküte,"dušš,pesumasin,vann",,renoveeritud,"mööbel,TV,külmik",,,"kaabel-TV,internet",,,,,,,,,,,,,,harju
3184,"Siili tn 19, Siili, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-30,4,3,1,89.58,,,4,5,korteriomand,,215000.0,D,kivimaja,1983,,,panipaik,,,elektripliit,renoveeritud,,,,,,,,,,,,,,,,,,harju
3185,"Kaaruti tn 5, Haabersti linnaosa, Tallinn, Harju maakond","Haabersti linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,1,53.7,rõdu,5.70,2,4,korteriomand,"turvauks,naabrivalve,trepikoda lukus",194500.0,,kivimaja,2020,,kindel parkimiskoht kinnistul,panipaik,"keskküte,gaasiküte",,elektripliit,uusehitis,mööbli võimalus,,,"internet,digi-TV,telefon",,,,sundventilatsioon,,,,,,,,,,harju
3186,"Rotermanni tn, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,1,54.8,,,4,7,korteriomand,"trepikoda lukus,turvauks",305000.0,,kivimaja,2013,jah,,,"põrandaküte,keskküte",dušš,elektripliit,valmis,mööbel,,,,,,,,,,,,,,,,,harju
3187,"Lehtpuu tn 26, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,1,49.2,,,1,2,korteriomand,trepikoda lukus,185000.0,,puitmaja,1937,,kindel parkimiskoht kinnistul,"panipaik,garderoob","õhksoojuspump,ahjuküte",vann,elektripliit,uus viimistlus,kinnine hoov,,,internet,,,,,eterniit,,,,,,,,,harju
3188,"Linnamäe tee 45, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,3,,,60.5,kinnine rõdu,3.00,7,9,korteriomand,turvauks,120000.0,E,paneelmaja,,jah,tasuta parkimine,,keskküte,,elektripliit,valmis,mööbel,,,internet,,,,,,,,,,,,,,harju
3189,"Joa tn 3, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,4,3,2,195.8,terrass,64.50,4,5,korteriomand,"trepikoda lukus,turvasüsteem,naabrivalve,videokaamerad,turvauks",550000.0,D,kivimaja,2007,jah,"kindel parkimiskoht kinnistul,parkimiskoht maa-aluses garaažis","panipaik,garderoob","keskküte,kamin","tsentraalne kanalisatsioon,wc ja vannituba eraldi,pesumasin,vann",elektripliit,uus viimistlus,mööbel,,,"digi-TV,internet",,,,"sundventilatsioon,konditsioneer",,,,,,,,,,harju
3190,"Rae tn 40, Paldiski linn, Harju maakond","Paldiski linn, Harju maakond",2022-10-30,2,2,1,47.8,,,5,5,korteriomand,,61000.0,C,kivimaja,,,,panipaik,,,,valmis,,,,,,,,,,,,,,,,,,harju
3191,"Tööstuse tn 47D, Kalamaja, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,2,42.9,,,3,5,korteriomand,,339000.0,energiamärgis määramata,kivimaja,2019,,,panipaik,,,,uusehitis,,,,,0,,,,,,,,,,,,,harju
3192,"Niidi tn 9, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,,33.7,,,2,2,,"trepikoda lukus,turvauks",69900.0,,puitmaja,1946,,kindel parkimiskoht kinnistul,panipaik,"elektriküte,ahjuküte",,puupliit,vajab kapitaalremonti,kinnine hoov,,,,,,,,,,,,,,,,,harju
3193,"Tulika tn 1, Kristiine, Kristiine linnaosa, Tallinn, Harju maakond","Kristiine linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,1,31.9,,,2,3,korteriomand,"trepikoda lukus,turvauks",125000.0,E,"puitmaja,palk-kivimaja",1950,,tasuta parkimine,"kelder,panipaik","elektriküte,põrandaküte","tsentraalne kanalisatsioon,boiler,dušš",,"valmis,renoveeritud,uus viimistlus,san remont tehtud,uusehitis",kinnine hoov,,,"internet,telefon,digi-TV",,,,,plekk,,,,,,,,,harju
3194,"Ehitajate tee 70, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,1,44.0,kinnine rõdu,3.00,2,5,korteriomand,,104900.0,energiamärgis määramata,betoonmaja,,,tasuta parkimine,,keskküte,,,,,,,,,,,,,,,,,,,,,harju
3195,"Aiandi tn 9/1-27, Kadaka, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,1,46.2,rõdu,,6,6,korteriomand,,177900.0,B,kivimaja,2022,,,panipaik,,,elektripliit,uusehitis,,,,,,,,,,,,,,,,,,harju
3196,"Seebi tn 1, Kristiine linnaosa, Tallinn, Harju maakond","Kristiine linnaosa, Tallinn, Harju maakond",2022-10-30,2,,,43.0,,,18,20,korteriomand,"turvasüsteem,turvauks,trepikoda lukus",225000.0,C,kivimaja,2021,jah,,,,"dušš,pesumasin",,uusehitis,"mööbel,mööbli võimalus,TV,külmik",,,"telefon,kaabel-TV,internet",,2158 m²,,"kliimaseade,konditsioneer",,http://www.arcovara.ee/319610,,Added_to_price,,,,,,harju
3197,"Kase tn 68/2, Pirita linnaosa, Tallinn, Harju maakond","Pirita linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,1,72.8,rõdu,3.00,2,5,korteriomand,"trepikoda lukus,naabrivalve,turvauks",209900.0,E,paneelmaja,2006,jah,tasuta parkimine,panipaik,"keskküte,põrandaküte","pesumasin,vann",elektripliit,"renoveeritud,valmis,uusehitis","mööbel,mööbli võimalus",,,"telefon,digi-TV,internet",,,,,,,,,,,,,,harju
3198,"Gonsiori tn 24, Kadriorg, Kadriorg, Tallinn, Harju maakond","Kadriorg, Tallinn, Harju maakond",2022-10-30,4,3,,112.7,rõdu,2.00,4,5,korteriomand,"naabrivalve,trepikoda lukus,turvauks",329000.0,D,kivimaja,1965,,,panipaik,"põrandaküte,kamin,keskküte","pesumasin,vann,dušš,wc ja vannituba eraldi",elektripliit,renoveeritud,külmik,,,"kaabel-TV,internet,telefon",,,jah,,,,,,,,,,,harju
3199,"Gonsiori tn 24, Kadriorg, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,,112.7,rõdu,2.00,4,5,korteriomand,"turvauks,trepikoda lukus,naabrivalve",329000.0,D,kivimaja,1965,,garaaž,,"keskküte,kamin,põrandaküte","wc ja vannituba eraldi,vann,dušš,pesumasin",elektripliit,renoveeritud,külmik,,,"internet,telefon,kaabel-TV",,,,,,,,,,,,,,harju
3200,"Uus-Volta tn 9-206, Kalamaja, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,1,,1,23.6,,,2,1,korteriomand,,149900.0,C,kivimaja,2022,,,,"keskküte,põrandaküte",dušš,,uusehitis,,,,internet,,,,,,,,,,,,jah,,harju
3201,"Uus-Volta tn 9-205, Kalamaja, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,1,,1,22.0,,,2,1,korteriomand,,139900.0,C,kivimaja,2022,,,,"põrandaküte,keskküte",dušš,,uusehitis,,,,internet,,,,,,,,,,,,jah,,harju
3202,"Sõpruse pst 232, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-30,2,1,1,43.3,rõdu,,3,9,,,110000.0,E,paneelmaja,1968,,,,,,gaasipliit,,,,,,,,,,,,,,,,,,,harju
3203,"Lootsi tn 3a, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,1,,1,30.0,klaasitud rõdu,1.50,5,7,korteriomand,"turvauks,trepikoda lukus,videokaamerad",145000.0,energiamärgis määramata,betoonmaja,2005,jah,parkimiskoht garaažis,"kelder,garderoob",keskküte,"pesumasin,dušš,tsentraalne kanalisatsioon",elektripliit,renoveeritud,mööbel,,,"internet,digi-TV",,,,sundventilatsioon,bituumen,,,,,,,,,harju
3204,"Valdeku tn 164, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,3,2,1,61.8,klaasitud rõdu,4.20,2,5,korteriomand,trepikoda lukus,115000.0,E,kivimaja,1988,,"tasuta parkimine,kindel parkimiskoht kinnistul","kelder,panipaik,garderoob",gaasiküte,"tsentraalne kanalisatsioon,vann,wc ja vannituba eraldi",elektripliit,vajab renoveerimist,,,,"digi-TV,internet",,,,,rullmaterjal,,,,,,,,,harju
