,rooms,floors,area_outside,area,link,address,hind,maakond
132,2,4/7,,67.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-narva-mnt/8274831,"Narva mnt 148, Paevälja, Kesklinn,Lasnamäe linnaosa, Tallinn, Harju maakond",194000,harju
133,2,2/9,,53.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paldiski-mnt/7569482,"Paldiski mnt 227,Haabersti linnaosa, Tallinn, Harju maakond",105000,harju
134,3,5/5,,63.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-tirdi-tn/7459901,"Tirdi tn 8, Pääskula,Nõmme linnaosa, Tallinn, Harju maakond",128000,harju
135,1,2/2,,18,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-katusepapi-tn/6004198,"Katusepapi tn 42/1,Lasnamäe linnaosa, Tallinn, Harju maakond",67000,harju
136,2,4/4,,52.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-noorkuu-tn/2160651,"Noorkuu tn 6,Haabersti linnaosa, Tallinn, Harju maakond",193000,harju
137,2,3/6,,37.2,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-saue-linn-sooja-tn/5105164,"Sooja tn 2/1,Saue linn, Harju maakond",135500,harju
138,4,2/3,,108.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-pune-tee/2445222,"Pune tee 9,Pirita linnaosa, Tallinn, Harju maakond",286000,harju
139,3,3/3,,59.7,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-keemikute-tn/7357359,"Keemikute tn 15,Maardu linn, Harju maakond",119900,harju
140,3,,,91.4,https://city24.ee/real-estate/apartments-for-sale/rae-vald-juri-alevik-kesa-tn/3008026,"Kesa tn 12,Jüri alevik, Rae vald, Harju maakond",239900,harju
141,2,4/7,,65.6,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-tallinn-vanalinn/5364650,"Vanalinn,Vanalinn, Tallinn, Harju maakond",229000,harju
142,2,4/5,,39.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-erika-tn/7592644,"Erika tn 8,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",88500,harju
143,2,1/5,,44,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-akadeemia-tee/8771236,"Akadeemia tee 14,Mustamäe linnaosa, Tallinn, Harju maakond",104900,harju
144,4,1/8,,121.7,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-heki-tee/5530596,"Heki tee 10, Viimsi,Haabneeme alevik, Viimsi vald, Harju maakond",275000,harju
145,3,3/4,,68.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-herne-tn/2446874,"Herne tn 8, Veerenni,Kesklinna linnaosa, Tallinn, Harju maakond",229900,harju
146,1,6/9,,32.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/9363079,"Läänemere tee 34,Lasnamäe linnaosa, Tallinn, Harju maakond",92000,harju
147,3,1/2,,Kliendipäev,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-sireli-tn/8149739,"Sireli tn 3,Peetri alevik, Rae vald, Harju maakond",225000,harju
148,4,2/3,,84.6,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-laiakula-viieaia-tee/6915475,"Viieaia tee 11/2,Laiaküla, Viimsi vald, Harju maakond",267000,harju
149,3,4/9,,62.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kihnu-tn/3781600,"Kihnu tn 18,Lasnamäe linnaosa, Tallinn, Harju maakond",124999,harju
150,4,1/2,,121.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-tanuma-tn/8660400,"Tanuma tn 73,Haabersti linnaosa, Tallinn, Harju maakond",270000,harju
151,3,2/5,,56,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/7618074,"Sõpruse pst 44-10,Kristiine linnaosa, Tallinn, Harju maakond",259900,harju
152,2,4/8,,40.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/7839537,"Aiandi tn 7/3,Mustamäe linnaosa, Tallinn, Harju maakond",174900,harju
153,4,2/3,,84.6,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-laiakula-viieaia-tee/2162077,"Viieaia tee 11/2,Laiaküla, Viimsi vald, Harju maakond",267000,harju
154,1,3/5,,38.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kentmanni-tn/4939352,"Kentmanni tn 10, Kesklinn,Kesklinna linnaosa, Tallinn, Harju maakond",180000,harju
155,2,3/3,,50.9,https://city24.ee/real-estate/apartments-for-sale/harku-vald-tiskre-kula-uuspere-tee/1294388,"Uuspere tee 6/1,Tiskre küla, Harku vald, Harju maakond",172000,harju
156,4,3/6,,103.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-poordi-tn/1831517,"Poordi tn 3,Kesklinna linnaosa, Tallinn, Harju maakond",449000,harju
157,3,3/6,,51.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-suur-karja-tn/6891356,"Suur-Karja tn 4, Vanalinn,Kesklinna linnaosa, Tallinn, Harju maakond",249900,harju
158,3,2/3,,65.6,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-tammepollu-tee/7252166,"Tammepõllu tee 25,Haabneeme alevik, Viimsi vald, Harju maakond",199000,harju
159,5,,,170.4,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-lubja-kula-paevalja-tee/5907615,"Paevälja tee 6,Lubja küla, Viimsi vald, Harju maakond",525000,harju
160,4,1/1,,95.4,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-liivamae-kula-uuesauna-tee/5398648,"Uuesauna tee 25-4,Liivamäe küla, Jõelähtme vald, Harju maakond",244900,harju
161,2,9/9,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/6662815,"Õismäe tee 20,Haabersti linnaosa, Tallinn, Harju maakond",92000,harju
162,3,3/5,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kase-tn/6536711,"Kase tn 68/2,Pirita linnaosa, Tallinn, Harju maakond",219500,harju
163,2,4/5,,40.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-lasnamae-tn/6566634,"Lasnamäe tn 28,Lasnamäe linnaosa, Tallinn, Harju maakond",114900,harju
164,2,1/2,,38.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kauba-tn/4313330,"Kauba tn 24,Kesklinna linnaosa, Tallinn, Harju maakond",115000,harju
165,1,1/5,,32.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paul-pinna/5139408,"Paul Pinna 3, Pae,Lasnamäe linnaosa, Tallinn, Harju maakond",85500,harju
166,2,2/4,,91,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-vene-tn/5616767,"Vene tn 19, Vanalinn,Kesklinna linnaosa, Tallinn, Harju maakond",307000,harju
167,2,9/9,,49.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/3505333,"Õismäe tee 82,Haabersti linnaosa, Tallinn, Harju maakond",119000,harju
168,1,1/2,,21.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-soo-tn/4833369,"Soo tn 47,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",109900,harju
169,2,1/3,,48.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-algi-tn/4161994,"Algi tn 59/2, Kristiine,Kristiine linnaosa, Tallinn, Harju maakond",209000,harju
170,1,2/2,,25,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-rohu-tn/3110152,"Rohu tn 19,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",95000,harju
171,2,3/5,,52.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/3495700,"Läänemere tee 27,Lasnamäe linnaosa, Tallinn, Harju maakond",128000,harju
172,1,3/5,,32.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-punane-tn/5369564,"Punane tn 65,Lasnamäe linnaosa, Tallinn, Harju maakond",80000,harju
173,3,3/6,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-jahu-tn/9123016,"Jahu tn 1,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",275000,harju
174,2,1/5,,46.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/5607708,"Õismäe tee 83,Haabersti linnaosa, Tallinn, Harju maakond",132000,harju
175,3,6/9,,64.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-umera-tn/5827634,"Ümera tn 23,Lasnamäe linnaosa, Tallinn, Harju maakond",137500,harju
176,3,2/6,,73.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-j-vilmsi-tn/4560685,"J. Vilmsi tn 22, Kadriorg,Kesklinna linnaosa, Tallinn, Harju maakond",280000,harju
177,3,6/9,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-katleri-tn/7175566,"Katleri tn 1,Lasnamäe linnaosa, Tallinn, Harju maakond",136990,harju
178,2,4/5,,24,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-ehitajate-tee/3184121,"Ehitajate tee 60,Mustamäe linnaosa, Tallinn, Harju maakond",120000,harju
179,3,8/9,,Kliendipäev,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-punane-tn/6856547,"Punane tn 23,Lasnamäe linnaosa, Tallinn, Harju maakond",118000,harju
180,1,1/4,,34.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-endla-tn/2962127,"Endla tn 47,Kesklinna linnaosa, Tallinn, Harju maakond",99000,harju
181,2,2/5,,47,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/1702278,"Astangu tn 56,Haabersti linnaosa, Tallinn, Harju maakond",88600,harju
182,2,1/3,,46.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-peterburi-tee/6598125,"Peterburi tee 13,Lasnamäe linnaosa, Tallinn, Harju maakond",119000,harju
183,2,4/9,,81.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-sakala-tn/4116558,"Sakala tn 22,Kesklinna linnaosa, Tallinn, Harju maakond",260000,harju
184,2,4/9,,81.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tatari-tn/4593577,"Tatari tn 8,Kesklinna linnaosa, Tallinn, Harju maakond",260000,harju
185,2,12/15,,49.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/1530513,"Pärnu mnt 110,Kesklinna linnaosa, Tallinn, Harju maakond",179000,harju
186,1,6/13,,37.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/6068196,"Astangu tn 52, RÕDUGA KORTER,Haabersti linnaosa, Tallinn, Harju maakond",72000,harju
187,3,3/4,,90.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-padriku-tee/2921831,"Padriku tee 5/3,Pirita linnaosa, Tallinn, Harju maakond",243000,harju
188,1,2/2,,Väljaostmise,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-ravi-tn/3789634,"Ravi tn 11a-20,Kesklinna linnaosa, Tallinn, Harju maakond",99900,harju
189,3,3/9,,60,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/2525733,"Sõpruse pst 200,Mustamäe linnaosa, Tallinn, Harju maakond",142000,harju
190,1,1/5,,16.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paldiski-mnt/5151016,"Paldiski mnt 75,Haabersti linnaosa, Tallinn, Harju maakond",69000,harju
191,1,2/2,,31.7,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-posti-tn/3705616,"Posti tn 32,Loksa linn, Harju maakond",34500,harju
192,2,,,49.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-vikerlase-tn/9231938,"Vikerlase tn 17,Lasnamäe linnaosa, Tallinn, Harju maakond",143000,harju
193,3,1/4,,48.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-angerja-tn/6773516,"Angerja tn 8,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",132000,harju
194,1,,,22.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-malmi-tn/9366277,"Malmi tn 4,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",91900,harju
195,4,,,76,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-lasteaia-tn/7864347,"Lasteaia tn 6,Loksa linn, Harju maakond",43000,harju
196,2,,,36.9,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-nooruse-tn/6643632,"Nooruse tn 7,Loksa linn, Harju maakond",40000,harju
197,1,4/5,,33.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paldiski-mnt/2423719,"Paldiski mnt 163, Õismäe,Haabersti linnaosa, Tallinn, Harju maakond",82000,harju
198,4,3/3,,115.8,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-viimsi-alevik-vaike-sepa-tee/1912278,"Väike-Sepa tee 2,Viimsi alevik, Harju maakond",295000,harju
199,2,1/5,,58.8,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-idapollu-tee/7934289,"Idapõllu tee 4, Viimsi,Haabneeme alevik, Viimsi vald, Harju maakond",199900,harju
200,3,1/9,,64.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-j-koorti-tn/6401367,"J. Koorti tn 6,Lasnamäe linnaosa, Tallinn, Harju maakond",125900,harju
201,2,3/3,,27.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-madara-tn/9322555,"Madara tn 13a, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",110000,harju
202,3,3/5,,72.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kase-tn/3838060,"Kase tn 68/2, Pirita,Pirita linnaosa, Tallinn, Harju maakond",219500,harju
203,2,6/9,,45.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/1943524,"Manufaktuuri tn 20,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",214990,harju
204,1,3/8,,30.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-priisle-tee/4198948,"Priisle tee 4/1,Lasnamäe linnaosa, Tallinn, Harju maakond",114990,harju
205,1,5/6,,31.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-maepealse-tn/1756955,"Mäepealse tn 27,Mustamäe linnaosa, Tallinn, Harju maakond",142500,harju
206,1,2/6,,34.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/2873428,"Manufaktuuri tn 7-20,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",170900,harju
207,4,2/6,,75.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/1443074,"Manufaktuuri tn 7-25,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",316900,harju
208,2,2/3,,29,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-endla-tn/1258440,"Endla tn 58,Kristiine linnaosa, Tallinn, Harju maakond",129000,harju
209,2,2/6,,39.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/4749146,"Manufaktuuri tn 7-17,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",191900,harju
210,3,2/6,,59.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/2438687,"Manufaktuuri tn 7-18,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",274900,harju
211,2,3/8,,61.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/6548028,"Pärnu mnt 130,Kesklinna linnaosa, Tallinn, Harju maakond",179000,harju
212,3,8/8,,110.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/6210773,"Pärnu mnt 130,Kesklinna linnaosa, Tallinn, Harju maakond",329000,harju
213,2,1/4,,52.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-turu-plats/7115573,"Turu plats 3-1,Nõmme linnaosa, Tallinn, Harju maakond",225500,harju
214,2,2/5,,44.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/4714725,"Sõpruse pst 40-14KK,Kristiine linnaosa, Tallinn, Harju maakond",175600,harju
215,2,2/5,,46.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/7823097,"Sõpruse pst 40-2KK,Kristiine linnaosa, Tallinn, Harju maakond",195300,harju
216,2,5/8,,55.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/3414366,"Astangu tn 21/3, Astangu,Haabersti linnaosa, Tallinn, Harju maakond",139900,harju
217,2,2/4,,52.7,https://city24.ee/real-estate/apartments-for-sale/rae-vald-juri-alevik-valjaku-tn/3244034,"Väljaku tn 6b,Jüri alevik, Rae vald, Harju maakond",149900,harju
218,3,3/6,,74.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-karneri-tn/6175615,"Kärneri tn 3, Rocca al Mare keskuse piirkond,Haabersti linnaosa, Tallinn, Harju maakond",233900,harju
219,1,5/9,,32.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/3112875,"Linnamäe tee 31,Lasnamäe linnaosa, Tallinn, Harju maakond",85000,harju
220,5,6/10,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-k-karberi-tn/7207769,"K. Kärberi tn 34,Lasnamäe linnaosa, Tallinn, Harju maakond",320000,harju
221,3,2/4,,67.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kalaranna-tn/6907167,"Kalaranna tn 27,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",329900,harju
222,1,1/9,,32.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/3268697,"Läänemere tee 3,Lasnamäe linnaosa, Tallinn, Harju maakond",78999,harju
223,2,1/4,,48.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-teelise-tn/5654985,"Teelise tn 8,Nõmme linnaosa, Tallinn, Harju maakond",165900,harju
224,2,4/4,,Kliendipäev,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-vana-rannamoisa-tee/6913850,"Vana-Rannamõisa tee 1d/2,Haabersti linnaosa, Tallinn, Harju maakond",167000,harju
225,3,1/5,,62.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/8783168,"Liinivahe tn 1,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",204900,harju
226,4,1/3,,87.4,https://city24.ee/real-estate/apartments-for-sale/saue-vald-laagri-alevik-kaselaane-tn/5954678,"Kaselaane tn 5/1,Laagri alevik, Saue vald, Harju maakond",288900,harju
227,3,2/4,,63.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/6043129,"Liinivahe tn 3,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",289900,harju
228,2,1/4,,39.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/3199735,"Liinivahe tn 3,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",182900,harju
229,1,1/5,,32.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tiiu-tn/8570243,"Tiiu tn 12/1,Kesklinna linnaosa, Tallinn, Harju maakond",159900,harju
230,3,2/4,,58.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-kadaka-tee/1774360,"Kadaka tee 90, Hõbemetsa,Haabersti linnaosa, Tallinn, Harju maakond",209900,harju
231,2,2/4,,45.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-kadaka-tee/6595017,"Kadaka tee 90,Haabersti linnaosa, Tallinn, Harju maakond",174900,harju
232,3,1/5,,Kliendipäev,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-ehitajate-tee/1329379,"Ehitajate tee 33, Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",147000,harju
233,4,5/9,,79.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-umera-tn/4499361,"Ümera tn 2, Seli,Lasnamäe linnaosa, Tallinn, Harju maakond",144900,harju
234,2,9/11,,56.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tartu-mnt/1206049,"Tartu mnt 16, Maakri,Kesklinna linnaosa, Tallinn, Harju maakond",199450,harju
235,3,3/3,,100.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-raudtee-tn/5989691,"Raudtee tn 57,Nõmme linnaosa, Tallinn, Harju maakond",269000,harju
236,2,3/5,,47.2,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-muuli-tn/2651133,"Muuli tn 3,Paldiski linn, Harju maakond",38900,harju
237,3,1/3,,49.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-kuninga-tn/1018173,"Kuninga tn 1,Vanalinn, Tallinn, Harju maakond",200000,harju
238,2,1/2,,43.2,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-uus-tn/1135590,"Uus tn 9,Keila linn, Harju maakond",151200,harju
239,2,2/2,,54.6,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-uus-tn/2199883,"Uus tn 9,Keila linn, Harju maakond",185640,harju
240,3,1/5,,60.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/6605157,"E. Vilde tee 138,Mustamäe linnaosa, Tallinn, Harju maakond",135000,harju
241,4,2/2,,99.3,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-uus-tn/6861700,"Uus tn 9,Keila linn, Harju maakond",317800,harju
242,3,3/5,,79.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-liivalaia-tn/4060493,"Liivalaia tn 32,Kesklinna linnaosa, Tallinn, Harju maakond",230000,harju
243,2,4/16,,87.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-pirita-tee/4115885,"Pirita tee 26f,Pirita linnaosa, Tallinn, Harju maakond",295000,harju
