,Address,District,Date,Seisukord,Tube,Magamistube,Vannitube,Üldpind,Korrus,Korruseid kokku,Turvasüsteem,Lisaväärtused,Hind,Energiamärgis,Materjal,Ehitusaasta,Lift,Katus,Küte,Pliit,Side,Ventilatsioon,Rõdu,Rõdu pind,Omandiõigus,Lisanduvad kommunaalid,Suve kommunaalid,Talve kommunaalid,Tagatisraha,Maakleritasu,Kinnistu number,Parkimine,Lisaruumid,Sanitaar,Lisainfo,Piirangud,Krunt,Lisanduvad kommunaalkulud,tasuline parkimine,tasuta parkimine,maakond
1426,"F. J. Wiedemanni tn 13, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,vajab renoveerimist,3,3,,70.2,3,3,,,920.0,energiamärgis määramata,kivimaja,1934,,,,,,,,,korteriomand,,,,,,,,,,,,,,,,harju
1427,"Lootsi tn 3a, Rotermanni, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,2,1,,60.5,7,7,trepikoda lukus,"mööbel,külmik",880.0,energiamärgis määramata,kivimaja,2005,jah,,keskküte,,,kliimaseade,rõdu,4.40,korteriomand,,150.00,300.00,,,,,,"dušš,pesumasin",,,,,,,harju
1428,"Joa tn 3, Kardiorg, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,"renoveeritud,valmis",2,1,1,63.3,1,5,"turvauks,trepikoda lukus,naabrivalve","kinnine hoov,mööbel,TV,külmik",750.0,D,kivimaja,2007,,,keskküte,elektripliit,"digi-TV,internet",,terrass,,korteriomand,,,,,,,,garderoob,"dušš,pesumasin,vann",,,,,,,harju
1429,"Suur-Patarei tn 20/3, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,uusehitis,2,1,1,65.7,3,5,"turvauks,trepikoda lukus,turvasüsteem","mööbel,TV,külmik",1500.0,,kivimaja,2021,jah,,põrandaküte,elektripliit,"internet,digi-TV,telefon",sundventilatsioon,klaasitud rõdu,7.10,korteriomand,,,,,,,"garaaž,parkimiskoht maa-aluses garaažis",panipaik,"tsentraalne kanalisatsioon,dušš,pesumasin",,,,,,,harju
1430,"Viru väljak 6, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,san remont tehtud,2,1,,55.0,9,10,"naabrivalve,videokaamerad,turvauks,trepikoda lukus",külmik,60.0,,,2005,jah,,,elektripliit,"kaabel-TV,internet",,rõdu,12.00,,,0.00,0.00,,,,,,"dušš,pesumasin",,,,,,,harju
1431,"Veerenni tn 19, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,2,1,,58.3,1,3,turvauks,"mööbel,külmik",750.0,energiamärgis määramata,puitmaja,1940,,,"gaasiküte,põrandaküte",,"kaabel-TV,internet",,,,korteriomand,,80.00,210.00,,,,,panipaik,"vann,pesumasin",,,,,,,harju
1432,"Viru tn 3-9, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,3,2,,106.0,4,4,"videokaamerad,trepikoda lukus","mööbel,külmik",850.0,,kivimaja,,,,keskküte,elektripliit,,,,,korteriomand,,,,,,,,,"dušš,vann,pesumasin",,,,,,,harju
1433,"Telliskivi tn 47, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2023-01-13,,3,,,51.0,3,3,"naabrivalve,trepikoda lukus","mööbel,külmik",690.0,E,puitmaja,1935,,,elektriküte,puupliit,"kaabel-TV,internet",,,,korteriomand,,,,,,,,,"dušš,boiler,pesumasin",,,,,,,harju
1434,"Mustamäe tee 120, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2023-01-13,renoveeritud,1,,1,31.7,3,5,"trepikoda lukus,turvauks","mööbel,TV,külmik",380.0,D,paneelmaja,1964,,,keskküte,elektripliit,"digi-TV,internet",,rõdu,2.00,korteriomand,"küte,vesi,elekter,kõik kommunaalteenused,gaas",50.00,90.00,380.00,380.00,,tasuta parkimine,,"pesumasin,tsentraalne kanalisatsioon",,,,,,,harju
1435,"Tartu mnt, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,"valmis,uus viimistlus",3,2,1,72.0,5,5,"turvauks,trepikoda lukus",kinnine hoov,749.0,energiamärgis määramata,kivimaja,,,,"autonoomne küte,põrandaküte",elektripliit,,,rõdu,4.00,,"elekter,gaas,kõik kommunaalteenused,vesi",,,749.00,749.00,,kindel parkimiskoht kinnistul,,"dušš,tsentraalne kanalisatsioon,vann,saun,pesumasin",,,,,,,harju
1436,"Vana-Kuuli tn 5, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2023-01-13,renoveeritud,4,3,2,124.4,7,8,"trepikoda lukus,turvauks,videokaamerad,turvasüsteem","kinnine hoov,mööbel,TV,külmik",1250.0,D,paneelmaja,2007,jah,bituumen,"keskküte,põrandaküte",elektripliit,internet,sundventilatsioon,"klaasitud rõdu,rõdu,terrass,kinnine rõdu",20.30,korteriomand,,130.00,280.00,1250.00,1250.00,,"tasuta parkimine,garaaž","panipaik,garderoob","pesumasin,wc ja vannituba eraldi,tsentraalne kanalisatsioon,vann,dušš",,,,,,,harju
1437,"Sääse tn 14-86, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2023-01-13,uusehitis,1,1,1,27.0,10,10,,"mööbel,külmik",500.0,B,,2019,jah,,keskküte,,,sundventilatsioon,,,korteriomand,,40.00,60.00,430.00,0.00,,tasuline parkimine,,,,,,,,,harju
1438,"Liivalaia tn 19, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,renoveeritud,2,1,1,42.0,2,2,"trepikoda lukus,naabrivalve,turvauks,turvasüsteem","eraldi sissepääs,kinnine hoov,mööbel,külmik",650.0,,"kivimaja,betoonmaja",,,rullmaterjal,"keskküte,gaasiküte,põrandaküte",elektripliit,internet,,,,,,,,150.00,650.00,,parkimiskoht puudub,,"tsentraalne kanalisatsioon,pesumasin,dušš",,,,,,,harju
1439,"Tehnika tn 27, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2023-01-13,vajab renoveerimist,3,,,54.7,2,5,,,690.0,energiamärgis määramata,,1940,,,,,,,,,korteriomand,,,,,,,,,,,,,,,,harju
1440,"Kiikri tn 2/3, Kadriorg, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,uusehitis,3,2,2,77.1,1,4,trepikoda lukus,"mööbel,TV,külmik",1200.0,A,kivimaja,2019,jah,,autonoomne küte,elektripliit,,sundventilatsioon,terrass,33.40,korteriomand,kõik kommunaalteenused,,,2000.00,1200.00,8515350,parkimiskoht maa-aluses garaažis,"panipaik,garderoob",,,,,,,,harju
1441,"Viru väljak 6, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,"uus viimistlus,renoveeritud",1,1,1,49.7,5,11,,"mööbel,TV,külmik",600.0,energiamärgis määramata,betoonmaja,2004,jah,,keskküte,,,konditsioneer,klaasitud rõdu,14.80,korteriomand,,,,600.00,600.00,,,garderoob,"pesumasin,dušš,tsentraalne kanalisatsioon",,,,,,,harju
1442,"Tartu mnt, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,,3,2,1,70.7,13,15,"turvamees,trepikoda lukus,turvauks","mööbel,TV,külmik",1450.0,energiamärgis määramata,,2016,jah,,"põrandaküte,keskküte",elektripliit,,"konditsioneer,sundventilatsioon",,,,"kõik kommunaalteenused,elekter,küte,vesi",,,1450.00,1450.00,,,,"pesumasin,dušš,tsentraalne kanalisatsioon",,,,,,,harju
1443,"Voorimehe tn 1, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2023-01-13,renoveeritud,2,1,1,42.1,1,,,,850.0,,kivimaja,1929,,,elektriküte,elektripliit,,,,,korteriomand,,,,850.00,,,,,vann,,,,,,,harju
1444,"Pirita tee 28a, Kesklinn, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,3,2,,79.2,9,11,"naabrivalve,videokaamerad,turvauks,trepikoda lukus","mööbel,külmik",1550.0,D,kivimaja,2008,jah,,"keskküte,põrandaküte",elektripliit,"kaabel-TV,internet",kliimaseade,,,korteriomand,,,,0.00,,,,panipaik,"dušš,vann,pesumasin",,,,,,,harju
1445,"Liivaoja tn 1b, Kadriorg, Tallinn, Harju maakond","Kadriorg, Tallinn, Harju maakond",2023-01-13,valmis,3,2,1,84.6,1,4,alarmsüsteem,,1500.0,E,,2006,jah,,keskküte,elektripliit,"telefon,internet,kaabel-TV",,,,korteriomand,,,,,,,garaaž,panipaik,"dušš,saun,vann",,,,,,,harju
1446,"Liivalaia tn 21, OTSE OMANIKULT, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,3,2,1,75.0,5,8,"videokaamerad,turvauks,naabrivalve,trepikoda lukus","mööbel,TV,külmik",730.0,E,betoonmaja,,jah,pvc,keskküte,elektripliit,,sundventilatsioon,rõdu,,,"elekter,vesi,küte,kõik kommunaalteenused",,,1500.00,,,,,,,,,,,,harju
1447,"Pronksi tn 3, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,"renoveeritud,uus viimistlus",3,2,1,70.0,5,7,"turvasüsteem,trepikoda lukus,turvauks","mööbel,TV,külmik",950.0,C,kivimaja,2014,jah,bituumen,keskküte,elektripliit,"digi-TV,internet",sundventilatsioon,"terrass,rõdu",,,kõik kommunaalteenused,,,1000.00,,,tasuline parkimine,,"dušš,pesumasin,tsentraalne kanalisatsioon",,,,,,,harju
1448,"Graniidi tn 5, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2023-01-13,renoveeritud,1,,,28.0,2,2,"turvauks,trepikoda lukus","kinnine hoov,mööbel,mööbli võimalus,külmik",300.0,energiamärgis määramata,puitmaja,1914,,,ahjuküte,"puupliit,gaasipliit","internet,digi-TV",,,,kinnistu,,,,,,,tasuta parkimine,kelder,"boiler,tsentraalne kanalisatsioon",,,,,,,harju
1449,"Variku tee 4, Pirita linnaosa, Tallinn, Harju maakond","Pirita linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,4,2,,160.0,1,3,"turvauks,trepikoda lukus","mööbel,külmik",1300.0,energiamärgis määramata,kivimaja,2007,,,"keskküte,elektriküte,kamin,tahkekütus,õhksoojuspump",elektripliit,"kaabel-TV,internet",kliimaseade,,,kinnistu,,150.00,200.00,1300.00,,,,,"dušš,wc ja vannituba eraldi,vann,saun,boiler,pesumasin",,,,,,,harju
1450,"Tartu mnt 53, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,renoveeritud,1,,,20.0,1,4,turvauks,mööbel,420.0,,kivimaja,,jah,plekk,gaasiküte,,,sundventilatsioon,,,,"kõik kommunaalteenused,elekter",100.00,170.00,620.00,420.00,1397301,,,,,,,,jah,,harju
1451,"Kivila tn 1, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2023-01-13,,3,,,65.2,8,16,"turvauks,trepikoda lukus",mööbli võimalus,600.0,,paneelmaja,,jah,rullmaterjal,keskküte,elektripliit,"digi-TV,internet",,klaasitud rõdu,2.00,korteriomand,,,,600.00,500.00,,tasuta parkimine,,"vann,tsentraalne kanalisatsioon,wc ja vannituba eraldi",,,,,,,harju
1452,"Muhu tn 1, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,2,1,1,49.6,8,9,"trepikoda lukus,turvauks","mööbel,TV,külmik",580.0,E,paneelmaja,1987,jah,,keskküte,,,,kinnine rõdu,,korteriomand,,,,,580.00,,,,"vann,pesumasin,wc ja vannituba eraldi",,,,Added_to_price,,,harju
1453,"Pärnu mnt 102d, Kitseküla, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,2,1,1,62.8,4,8,"trepikoda lukus,turvauks","kinnine hoov,mööbel,külmik",620.0,D,kivimaja,2004,jah,,keskküte,elektripliit,"digi-TV,internet",,rõdu,4.70,korteriomand,kõik kommunaalteenused,,,620.00,620.00,,,,"dušš,pesumasin,vann",,,,,,,harju
1454,"3. liin 10, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2023-01-13,"uus viimistlus,uusehitis",2,1,1,50.0,1,2,"trepikoda lukus,naabrivalve","mööbel,TV,külmik",1200.0,B,,2021,,,keskküte,,"telefon,digi-TV,internet",,,,korteriomand,,,,1200.00,1200.00,,kindel parkimiskoht kinnistul,panipaik,"tsentraalne kanalisatsioon,pesumasin,vann",,,,,,,harju
1455,"Vene tn 19, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,renoveeritud,2,1,2,55.0,1,2,"turvauks,trepikoda lukus,naabrivalve","mööbel,TV,külmik",1000.0,energiamärgis määramata,kivimaja,,,kivikatus,keskküte,,"digi-TV,internet",,,,korteriomand,"elekter,vesi",,,1000.00,,,tasuline parkimine,,"boiler,dušš",https://dreamstay.ee/room/old-town-2-room-apartment-with-sauna-dreamstay-2/,,,,,,harju
1456,"Pikk tn 40, Vanalinn, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2023-01-13,"valmis,renoveeritud",2,1,1,82.0,2,6,"turvamees,naabrivalve,turvasüsteem,videokaamerad,turvauks,trepikoda lukus","mööbel,TV,külmik",870.0,,kivimaja,,jah,,keskküte,elektripliit,,,,,korteriomand,kõik kommunaalteenused,,,870.00,870.00,,tasuline parkimine,garderoob,"dušš,wc ja vannituba eraldi,pesumasin,tsentraalne kanalisatsioon",,,,,,,harju
1457,"Pilve tn 4-27, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,2,1,1,56.0,3,4,"trepikoda lukus,naabrivalve,videokaamerad","kinnine hoov,mööbel,TV,külmik",650.0,energiamärgis määramata,kivimaja,2005,,,gaasiküte,elektripliit,internet,,,,,,,,,,,tasuta parkimine,,"vann,pesumasin,dušš,tsentraalne kanalisatsioon",Apartment OÜ kodulehekülg,,,,,,harju
1458,"Juhkentali tn 32, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,2,1,1,52.9,1,4,"trepikoda lukus,naabrivalve,turvauks","mööbel,mööbli võimalus,külmik",630.0,,kivimaja,,,plekk,keskküte,elektripliit,"telefon,digi-TV,internet",sundventilatsioon,,,korteriomand,,,,,630.00,,"kindel parkimiskoht kinnistul,tasuta parkimine",kelder,"tsentraalne kanalisatsioon,dušš,boiler,pesumasin",,,,,,,harju
1459,"Sinika tn 1a, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,,2,,,53.1,3,4,,,750.0,energiamärgis määramata,kivimaja,,,,,,,,,,,,,,,,,,,,,,,,,,harju
1460,"Tuukri tn 58, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,uusehitis,4,,,135.0,7,7,,,2000.0,D,kivimaja,1997,,,,,,,,,korteriomand,,,,,,,,,,,,,,,,harju
1461,"Toom-Kooli tn 13, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2023-01-13,uusehitis,3,2,,108.1,3,3,,,1500.0,energiamärgis määramata,kivimaja,,,,,,,,,,korteriomand,,,,,,,,,,,,,,,,harju
1462,"Toom-Kooli tn 13, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,,3,2,,108.1,3,3,,,1500.0,energiamärgis määramata,kivimaja,,,,,,,,,,korteriomand,,,,,,,,,,,,,,,,harju
1463,"Suur-Ameerika tn 12, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,"uusehitis,uus viimistlus",2,1,1,52.3,5,7,,"mööbel,mööbli võimalus,TV,külmik",700.0,energiamärgis määramata,kivimaja,2007,jah,,keskküte,,,,,,korteriomand,,,,700.00,700.00,,tasuline parkimine,garderoob,,,,,,,,harju
1464,"Sauna tn 1, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,,4,4,3,114.2,2,4,,,1200.0,,kivimaja,1934,,,keskküte,,,,,,,,,,,,,,,,,,,,,,harju
1465,"Sauna tn 1, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,,3,2,,50.0,4,4,,,800.0,energiamärgis määramata,kivimaja,,,,keskküte,,,,,,,,,,2000.00,,,,,,,,,,,,harju
1466,"Jahu tn 1a, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2023-01-13,,2,1,,53.1,1,5,"naabrivalve,turvauks,trepikoda lukus","mööbel,külmik",800.0,B,,2016,,,"keskküte,põrandaküte",elektripliit,"kaabel-TV,telefon,internet",,,,,,,,900.00,,,,,"dušš,pesumasin",,,,,,,harju
1467,"Kentmanni tn 6, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,uusehitis,2,1,1,70.7,6,14,"trepikoda lukus,turvasüsteem,turvauks,videokaamerad","mööbel,TV,külmik",1600.0,,kivimaja,,jah,,põrandaküte,elektripliit,"internet,telefon,digi-TV",sundventilatsioon,,,korteriomand,,,,,,,"parkimiskoht garaažis,garaaž,parkimiskoht maa-aluses garaažis",garderoob,"vann,saun,tsentraalne kanalisatsioon,dušš,pesumasin",,,,,,,harju
1468,"Suur-Patarei tn 20/3, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2023-01-13,uusehitis,2,1,1,65.7,5,3,"turvauks,videokaamerad,turvasüsteem,trepikoda lukus","mööbel,TV,külmik",1500.0,,kivimaja,2021,jah,,põrandaküte,elektripliit,"telefon,digi-TV,internet",sundventilatsioon,"rõdu,klaasitud rõdu",7.10,korteriomand,,,,,,,"parkimiskoht maa-aluses garaažis,garaaž,parkimiskoht garaažis","panipaik,garderoob","pesumasin,dušš,tsentraalne kanalisatsioon",,,,,,,harju
1469,"Hariduse tn 2B, Kose alevik, Kose vald, Harju maakond","Kose alevik, Kose vald, Harju maakond",2023-01-13,san remont tehtud,2,2,,44.0,5,5,"naabrivalve,videokaamerad,trepikoda lukus","mööbel,külmik",180.0,,paneelmaja,,,,elektriküte,elektripliit,,,,,kinnistu,,75.00,150.00,180.00,,,,,"dušš,boiler",,,,,,,harju
1470,"Liivaoja tn 6, Kadriorg, Tallinn, Harju maakond","Kadriorg, Tallinn, Harju maakond",2023-01-13,,2,1,1,,1,5,,"mööbel,mööbli võimalus,TV,külmik",800.0,,,,,,,,,konditsioneer,,9.90,kinnistu,kõik kommunaalteenused,,,1600.00,400.00,,,kelder,"saun,tsentraalne kanalisatsioon,dušš,pesumasin",,,,,,,harju
1471,"Kiikri tn 6, Kadriorg, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,2,1,1,41.5,2,5,,,800.0,B,kivimaja,2022,jah,,"põrandaküte,keskküte",elektripliit,,sundventilatsioon,rõdu,12.00,korteriomand,,,,1000.00,800.00,21299650,muu,garderoob,pesumasin,,,,,,,harju
1472,"Õllepruuli tn, Tõnismäe, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,renoveeritud,2,,,24.0,2,3,"naabrivalve,turvauks,trepikoda lukus","kinnine hoov,mööbli võimalus",539.0,,kivimaja,1876,,,"kamin,autonoomne küte",elektripliit,"internet,digi-TV",,,,,,,,,,,,panipaik,dušš,,,,,,,harju
1473,"Mündi tn 2, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2023-01-13,,3,2,2,197.2,5,5,"turvasüsteem,trepikoda lukus,videokaamerad,turvauks,naabrivalve","mööbel,mööbli võimalus",3000.0,,kivimaja,,,,,,"digi-TV,telefon,internet",konditsioneer,terrass,15.00,,,,,3000.00,3000.00,,,garderoob,"tsentraalne kanalisatsioon,dušš,wc ja vannituba eraldi,pesumasin,vann",,,,,,,harju
1474,"Tartu mnt 53, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,renoveeritud,1,,,15.0,1,4,turvauks,mööbel,400.0,,kivimaja,,jah,plekk,gaasiküte,,,sundventilatsioon,,,,"kõik kommunaalteenused,elekter",90.00,150.00,600.00,400.00,1397301,,,,,,,,jah,,harju
1475,"Paldiski mnt 7, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,3,2,1,79.0,3,4,alarmsüsteem,"mööbel,TV,külmik",1200.0,C,,2014,jah,,"keskküte,põrandaküte",,"kaabel-TV,internet",,rõdu,,,"vesi,küte,elekter",,,1200.00,,,garaaž,panipaik,"dušš,wc ja vannituba eraldi,pesumasin",,,,,,,harju
1476,"Pikk tn 49, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,2,1,2,87.0,,,,"mööbel,mööbli võimalus,Lemmikloomad lubatud,külmik",895.0,A,kivimaja,,,kivikatus,keskküte,,,,,,,,125.00,175.00,800.00,100.00,Estonia,muu,,,,,,,,,harju
1477,"Sõle tn 7, Pelgulinna, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2023-01-13,,4,3,1,90.0,5,5,,,1350.0,energiamärgis määramata,,1964,,,,,,,,,korteriomand,,,,,,,,,,,,,,,,harju
1478,"Tartu mnt 84a, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,uus viimistlus,3,2,2,97.3,10,14,"trepikoda lukus,turvauks,videokaamerad","mööbel,TV,külmik",1500.0,F,kivimaja,2006,jah,,keskküte,elektripliit,"digi-TV,internet",sundventilatsioon,,,korteriomand,kõik kommunaalteenused,,,2000.00,,,"kindel parkimiskoht kinnistul,tasuline parkimine,parkimiskoht garaažis",,"vann,pesumasin,dušš,tsentraalne kanalisatsioon",,,,,,,harju
1479,"Aiandi tn 7/3, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2023-01-13,uusehitis,2,1,1,,4,8,turvauks,"mööbel,mööbli võimalus",650.0,B,kivimaja,2022,jah,,keskküte,elektripliit,"internet,telefon,digi-TV",sundventilatsioon,rõdu,,korteriomand,,,,650.00,650.00,,kindel parkimiskoht kinnistul,panipaik,"dušš,tsentraalne kanalisatsioon",,,,,,,harju
1480,"Sakala tn 20, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,2,1,1,51.5,3,7,"turvauks,trepikoda lukus",mööbel,700.0,,kivimaja,2005,jah,,"gaasiküte,keskküte",elektripliit,internet,,,,,,,,700.00,,,parkimiskoht puudub,,"pesumasin,dušš",,,,,,,harju
1481,"Vase tn 10, Kadriorg, Tallinn, Harju maakond","Kadriorg, Tallinn, Harju maakond",2023-01-13,renoveeritud,3,2,1,57.8,3,5,"naabrivalve,trepikoda lukus,turvauks","kinnine hoov,mööbel,külmik",600.0,D,kivimaja,1971,,,keskküte,gaasipliit,internet,,rõdu,3.00,korteriomand,"küte,elekter,gaas,vesi,kõik kommunaalteenused",65.00,150.00,600.00,600.00,,,,"vann,wc ja vannituba eraldi,pesumasin,tsentraalne kanalisatsioon",,,,,,,harju
1482,"Ravi tn 19, Tatari, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,renoveeritud,4,3,1,122.0,4,6,"turvauks,trepikoda lukus","mööbel,Lemmikloomad lubatud,TV,külmik",830.0,energiamärgis määramata,kivimaja,1973,,,keskküte,elektripliit,"digi-TV,internet","kliimaseade,konditsioneer",rõdu,5.00,korteriomand,"kõik kommunaalteenused,elekter",,,830.00,800.00,,tasuline parkimine,garderoob,"wc ja vannituba eraldi,pesumasin,tsentraalne kanalisatsioon,vann",,,,,,,harju
1483,"Aasa tn 2-02, Uus Maailm, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,renoveeritud,1,1,1,32.0,,3,trepikoda lukus,"kinnine hoov,mööbel,TV,külmik",570.0,,kivimaja,1931,,,gaasiküte,elektripliit,"digi-TV,internet",,,,korteriomand,kõik kommunaalteenused,,,,,,tasuta parkimine,,"saun,dušš",Apartment OÜ kodulehekülg,,,,,,harju
1484,"Pilve tn 4-17, Uus Maailm, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,renoveeritud,3,2,1,76.0,3,4,"trepikoda lukus,videokaamerad","kinnine hoov,mööbel,TV,külmik",750.0,,kivimaja,2005,,plekk,keskküte,elektripliit,"internet,digi-TV",,rõdu,,korteriomand,,0.00,0.00,,,Harjumaa,tasuta parkimine,,"vann,dušš",,,,,,,harju
1485,"Padriku tee 11/3, Pirita linnaosa, Tallinn, Harju maakond","Pirita linnaosa, Tallinn, Harju maakond",2023-01-13,valmis,2,1,1,54.2,2,2,"turvasüsteem,turvauks,trepikoda lukus","mööbel,mööbli võimalus,TV,külmik",700.0,energiamärgis määramata,,2008,,,"keskküte,põrandaküte",elektripliit,"digi-TV,internet",,rõdu,10.90,korteriomand,,,,,,,kindel parkimiskoht kinnistul,garderoob,"vann,pesumasin",,,,,,,harju
1486,"Rataskaevu tn 16-3, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2023-01-13,,1,,,35.0,,,,"mööbel,TV,külmik",3700.0,energiamärgis määramata,,,,,,,"internet,digi-TV",,,,,,,,200.00,,,,,,Uuri lisaks ja broneeri!,,,,,,harju
1487,"Mäealuse tn 9, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2023-01-13,uusehitis,1,1,1,31.9,,8,"videokaamerad,trepikoda lukus","mööbel,külmik",480.0,C,paneelmaja,2022,jah,,keskküte,elektripliit,internet,,,,,,,,480.00,,,"tasuline parkimine,kindel parkimiskoht kinnistul",,dušš,,,,,,,harju
