,address,rooms,bedrooms,area,floor,total_floors,price,energy_label,year,maakond,city,district,flag_balcony,flag_lift,flag_shower,flag_bath,flag_sauna,flag_generalheat,flag_floorheat,flag_gasheat,flag_electricalheat,flag_brick,flag_panel,flag_beton,flag_stone,flag_wood,flag_newbuilding,flag_indevelopment,flag_renovated,flag_needsrenovation,zipcode,lat,lng
2200,"Uuspere tee 8/2-7, Tiskreoja, Tiskre küla, Harku vald, Harju maakond",4.0,3.0,108.0,1.0,3.0,251900.0,B,2023.0,harju, Harku vald,Tiskre küla,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,76924,59.4329945,24.586192
2201,"Hansu tn 39-5, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,57.1,2.0,3.0,189900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.42483179999999,24.6287749
2202,"Uuspere tee 8/3-1, Tiskreoja, Tiskre küla, Harku vald, Harju maakond",5.0,4.0,131.0,1.0,3.0,299900.0,B,2023.0,harju, Harku vald,Tiskre küla,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,76924,59.4329945,24.586192
2203,"Uuspere tee 8/3-17, Tiskreoja, Tiskre küla, Harku vald, Harju maakond",2.0,1.0,51.3,2.0,3.0,159900.0,B,2023.0,harju, Harku vald,Tiskre küla,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,76924,59.4329945,24.586192
2204,"Uuspere tee 8/3-3, Tiskreoja, Tiskre küla, Harku vald, Harju maakond",2.0,1.0,61.6,1.0,3.0,164900.0,B,2023.0,harju, Harku vald,Tiskre küla,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,76924,59.4329945,24.586192
2205,"Pelguranna tn 5, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,36.9,2.0,4.0,99900.0,energiamärgis määramata,1961.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10312,59.4537231,24.6885676
2206,"Uuspere tee 8/3-2, Tiskreoja, Tiskre küla, Harku vald, Harju maakond",4.0,3.0,110.5,1.0,3.0,279900.0,B,2023.0,harju, Harku vald,Tiskre küla,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,76924,59.4329945,24.586192
2207,"Pallasti tn 50, Kadriorg, Lasnamäe linnaosa, Tallinn, Harju maakond",4.0,3.0,102.3,3.0,5.0,298000.0,B,2014.0,harju, Tallinn,Lasnamäe linnaosa,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11413,59.4321175,24.7985075
2208,"Hansu tn 39-2, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,79.2,1.0,3.0,219900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.42483179999999,24.6287749
2209,"Uuspere tee 8/3-15, Tiskreoja, Tiskre küla, Harku vald, Harju maakond",3.0,2.0,69.8,2.0,3.0,219900.0,B,2023.0,harju, Harku vald,Tiskre küla,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,76924,59.4329945,24.586192
2210,"Hansu tn 39-6, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,75.3,2.0,3.0,224900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.42483179999999,24.6287749
2211,"Hansu tn 39-7, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,76.0,2.0,3.0,224900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.42483179999999,24.6287749
2212,"Pallasti tn 50, Pae park, Lasnamäe linnaosa, Tallinn, Harju maakond",4.0,3.0,102.3,3.0,5.0,298000.0,B,2014.0,harju, Tallinn,Lasnamäe linnaosa,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11413,59.4321175,24.7985075
2213,"Uuspere tee 8/2-13, Tiskreoja, Tiskre küla, Harku vald, Harju maakond",4.0,3.0,92.3,2.0,3.0,254900.0,B,2023.0,harju, Harku vald,Tiskre küla,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,76924,59.4329945,24.586192
2214,"Pallasti tn 31, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,45.4,2.0,5.0,102990.0,D,1979.0,harju, Tallinn,Lasnamäe linnaosa,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11416,59.4314907,24.7921057
2215,"Uuspere tee 8/2-15, Tiskreoja, Tiskre küla, Harku vald, Harju maakond",3.0,2.0,69.8,2.0,3.0,199900.0,B,2023.0,harju, Harku vald,Tiskre küla,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,76924,59.4329945,24.586192
2216,"Kalevi tn 30, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",4.0,3.0,64.2,1.0,3.0,339000.0,energiamärgis määramata,1946.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,10413,59.4452115,24.7310627
2217,"Hansu tn 39-9, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,51.8,2.0,3.0,184900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.42483179999999,24.6287749
2218,"Õismäe tee 23, Haabersti linnaosa, Tallinn, Harju maakond",2.0,2.0,52.7,5.0,5.0,126990.0,energiamärgis määramata,1975.0,harju, Tallinn,Haabersti linnaosa,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13514,59.4116057,24.6520862
2219,"Tiskrevälja tn 61-1, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,68.2,1.0,3.0,189900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.43919950000001,24.5655178
2220,"Tiskrevälja tn 61-8, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,56.7,2.0,3.0,189900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.43919950000001,24.5655178
2221,"Ehitajate tee 19, Mustamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,44.2,2.0,5.0,124900.0,E,1963.0,harju, Tallinn,Mustamäe linnaosa,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,12611,59.3990421,24.6696828
2222,"Tiskrevälja tn 61-10, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,139.9,3.0,3.0,314900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.43919950000001,24.5655178
2223,"Hansu tn 39-1, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,68.2,1.0,3.0,199900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.42483179999999,24.6287749
2224,"Manufaktuuri tn 20, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,45.7,6.0,9.0,214990.0,B,2019.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10313,59.4477053,24.7018371
2225,"Tiskrevälja tn 61-7, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,70.4,2.0,3.0,229900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.43919950000001,24.5655178
2226,"Tiskrevälja tn 61-6, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,70.0,2.0,3.0,224900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.43919950000001,24.5655178
2227,"Priisle tee 4/1, Lasnamäe linnaosa, Tallinn, Harju maakond",1.0,1.0,30.7,3.0,8.0,114990.0,D,2007.0,harju, Tallinn,Lasnamäe linnaosa,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11914,59.4528709,24.8870639
2228,"Tiskrevälja tn 61-9, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,51.9,2.0,3.0,184900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.43919950000001,24.5655178
2229,"Õismäe tee 83, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,46.8,1.0,5.0,133500.0,D,1975.0,harju, Tallinn,Haabersti linnaosa,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13515,59.41122910000001,24.6418998
2230,"Hansu tn 39-11, Haabersti linnaosa, Tallinn, Harju maakond",5.0,4.0,138.5,2.0,3.0,324900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.42483179999999,24.6287749
2231,"kukesaba tn 6-1, Haabersti linnaosa, Tallinn, Harju maakond",5.0,4.0,107.2,1.0,3.0,299900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,59.42673079999999,24.6313208
2232,"Katleri tn 11, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,52.8,2.0,5.0,126000.0,D,1991.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,13915,59.4511793,24.8496165
2233,"kukesaba tn 6-5, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,61.5,2.0,3.0,179900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,59.42673079999999,24.6313208
2234,"kukesaba tn 6-6, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,56.0,2.0,3.0,169900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,59.42673079999999,24.6313208
2235,"kukesaba tn 6-7, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,213.8,3.0,3.0,359900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,59.42673079999999,24.6313208
2236,"Hansu tn 31-1, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,69.4,1.0,3.0,209900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13523,59.4373003,24.5577492
2237,"Mustamäe tee 181, Mustamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,43.1,3.0,9.0,99990.0,D,1968.0,harju, Tallinn,Mustamäe linnaosa,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12912,59.4040882,24.6821739
2238,"Hansu tn 31-3, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,79.6,1.0,3.0,239900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13523,59.4373003,24.5577492
2239,"Hansu tn 31-9, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,51.9,2.0,3.0,189900.0,B,2023.0,harju, Tallinn,Haabersti linnaosa,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13523,59.4373003,24.5577492
2240,"Lammi tn 8-91, Haabersti linnaosa, Tallinn, Harju maakond",5.0,4.0,129.4,1.0,4.0,569800.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2241,"Lammi tn 8-94, Merimetsa, Stroomi rand, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",1.0,1.0,42.5,1.0,4.0,204800.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2242,"Lammi tn 8-98, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,107.1,2.0,4.0,499700.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,59.4088747,24.6286867
2243,"Lammi tn 8-29, Haabersti linnaosa, Tallinn, Harju maakond",5.0,4.0,129.6,2.0,4.0,549100.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,10612,59.43327189999999,24.7212881
2244,"Lammi tn 8-31, Haabersti linnaosa, Tallinn, Harju maakond",1.0,1.0,36.1,2.0,4.0,186600.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2245,"Lammi tn 8-104, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,107.1,3.0,4.0,499900.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10618,59.4340973,24.6834863
2246,"Lammi tn 8-15, Merimetsa, Stroomi rand, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,68.9,3.0,4.0,309500.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2247,"Lammi tn 8-111, Merimetsa, Stroomi rand, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,94.6,4.0,4.0,424200.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2248,"Lammi tn 8-111, Merimetsa, Stroomi rand, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",3.0,2.0,94.6,4.0,4.0,424200.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2249,"Lammi tn 8-11, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,96.5,3.0,4.0,434300.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,10149,59.436479,24.730166
2250,"Lammi tn 8-24, Haabersti linnaosa, Tallinn, Harju maakond",1.0,1.0,36.1,1.0,4.0,184000.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,59.4088747,24.6286867
2251,"Lammi tn 8-26, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,64.3,1.0,4.0,260300.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,59.4088747,24.6286867
2252,"Lammi tn 8-22, Haabersti linnaosa, Tallinn, Harju maakond",5.0,4.0,129.6,1.0,4.0,558400.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,59.4088747,24.6286867
2253,"Lammi tn 8-33, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,64.3,2.0,4.0,267500.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2254,"Lammi tn 8-36, Haabersti linnaosa, Tallinn, Harju maakond",5.0,4.0,129.6,3.0,4.0,579800.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,59.4088747,24.6286867
2255,"Lammi tn 8-40, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,64.3,3.0,4.0,274000.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,59.4088747,24.6286867
2256,"Lammi tn 8-41, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,81.2,3.0,4.0,368300.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10612,59.4327205,24.7174771
2257,"Lammi tn 8-43, Haabersti linnaosa, Tallinn, Harju maakond",5.0,4.0,129.6,4.0,4.0,599500.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2258,"Lammi tn 8-49, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,60.9,1.0,4.0,259100.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2260,"Lammi tn 8-53, Merimetsa, Stroomi rand, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,86.5,1.0,4.0,408600.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2261,"Lammi tn 8-54, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,83.4,1.0,4.0,368200.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,59.4088747,24.6286867
2262,"Lammi tn 8-63, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,56.3,3.0,4.0,259600.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2263,"Lammi tn 8-65, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,60.9,3.0,4.0,269300.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2264,"Lammi tn 8-71, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,81.1,1.0,4.0,345200.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2265,"Lammi tn 8-73, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,75.4,1.0,4.0,370400.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2266,"Lammi tn 8-75, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,88.1,1.0,4.0,425000.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2267,"Lammi tn 8-84, Merimetsa, Stroomi rand, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",5.0,4.0,125.5,3.0,4.0,618700.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2268,"Lammi tn 8-78, Haabersti linnaosa, Tallinn, Harju maakond",5.0,4.0,125.5,2.0,4.0,598200.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,59.4088747,24.6286867
2269,"Lammi tn 8-89, Merimetsa, Stroomi rand, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,69.5,1.0,4.0,309300.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2270,"Lembitu tn 7, Kesklinna linnaosa, Tallinn, Harju maakond",3.0,2.0,91.6,3.0,5.0,345000.0,E,1955.0,harju, Tallinn,Kesklinna linnaosa,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10114,59.4305644,24.7560602
2271,"Lammi tn 8-92, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,107.1,1.0,4.0,499800.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,59.4088747,24.6286867
2272,"Lammi tn 8-93, Merimetsa, Stroomi rand, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",3.0,2.0,94.6,1.0,4.0,424900.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2273,"Lammi tn 8-97, Haabersti linnaosa, Tallinn, Harju maakond",5.0,4.0,129.4,2.0,4.0,588400.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2274,"Lammi tn 8-99, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,94.6,2.0,4.0,422200.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,76710,59.3344943,24.2870389
2275,"Pune tee 14, Pirita linnaosa, Tallinn, Harju maakond",3.0,2.0,74.7,4.0,4.0,229990.0,E,2004.0,harju, Tallinn,Pirita linnaosa,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,12015,59.46048099999999,24.8803141
2276,"Lammi tn 8-103, Merimetsa, Stroomi rand, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",5.0,4.0,129.4,3.0,4.0,599500.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2277,"Kopliranna tn 16, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",3.0,2.0,59.5,1.0,2.0,172500.0,E,1954.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11713,59.4519202,24.6769986
2278,"Lammi tn 8-52, Haabersti linnaosa, Tallinn, Harju maakond",1.0,1.0,37.5,1.0,3.0,195900.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,59.4088747,24.6286867
2279,"Lammi tn 8-19, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,62.9,4.0,4.0,298900.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,10137,59.433944,24.733346
2280,"Lammi tn 8-94, Stroomi, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",1.0,1.0,42.5,1.0,4.0,204800.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2281,"Aiandi tn 6/1, Mustamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,69.8,3.0,9.0,199990.0,B,2008.0,harju, Tallinn,Mustamäe linnaosa,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,12915,59.4130705,24.6866422
2282,"Lammi tn 8-53, Merimetsa, Stroomi rand, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",3.0,2.0,86.5,1.0,4.0,408600.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2284,"Lammi tn 8-47, Merimetsa, Stroomi rand, Haabersti linnaosa, Tallinn, Harju maakond",1.0,1.0,40.8,1.0,4.0,206200.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2286,"Lammi tn 8-95, Merimetsa, Stroomi rand, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",3.0,2.0,69.5,2.0,4.0,313800.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2287,"A. Weizenbergi tn 4, Kadriorg, Kesklinna linnaosa, Tallinn, Harju maakond",4.0,3.0,142.5,3.0,3.0,495000.0,E,1918.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10150,59.4386055,24.7799668
2289,"Lammi tn 8-96, Merimetsa, Stroomi rand, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,51.3,2.0,4.0,239700.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2292,"Lammi tn 8-6, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,96.5,2.0,4.0,428900.0,A,2024.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,59.4088747,24.6286867
2294,"Lammi tn 8-101, Merimetsa, Stroomi rand, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",3.0,2.0,69.5,3.0,4.0,298800.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2296,"Männiku tee 111, Männiku, Nõmme linnaosa, Tallinn, Harju maakond",3.0,2.0,73.6,1.0,2.0,175000.0,energiamärgis määramata,1939.0,harju, Tallinn,Nõmme linnaosa,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11215,59.37294069999999,24.7182158
2297,"Lammi tn 8-90, Stroomi rand, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,51.3,1.0,4.0,243500.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2299,"Lammi tn 8-100, Merimetsa, Stroomi rand, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,58.7,2.0,4.0,269700.0,A,2024.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10614,59.43966020000001,24.6823653
2303,"Heki tee 10, Haabneeme alevik, Viimsi vald, Harju maakond",4.0,3.0,121.7,1.0,8.0,275000.0,D,2007.0,harju, Viimsi vald,Haabneeme alevik,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,74001,59.5126817,24.8321243
2305,"Mäepealse tn 27, Mustamäe linnaosa, Tallinn, Harju maakond",1.0,1.0,31.6,5.0,6.0,139900.0,B,2020.0,harju, Tallinn,Mustamäe linnaosa,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,12618,59.3942624,24.6465306
