,rooms,floors,area_outside,area,link,address,maakond
132,2,4/4,,52.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-noorkuu-tn/2160651,"Noorkuu tn 6,Haabersti linnaosa, Tallinn, Harju maakond",harju
133,2,3/6,,37.2 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-saue-linn-sooja-tn/5105164,"Sooja tn 2/1,Saue linn, Harju maakond",harju
134,4,2/3,,108.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-pune-tee/2445222,"Pune tee 9,Pirita linnaosa, Tallinn, Harju maakond",harju
135,3,3/3,,59.7 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-keemikute-tn/7357359,"Keemikute tn 15,Maardu linn, Harju maakond",harju
136,3,,,91.4 m²,https://city24.ee/real-estate/apartments-for-sale/rae-vald-juri-alevik-kesa-tn/3008026,"Kesa tn 12,Jüri alevik, Rae vald, Harju maakond",harju
137,2,4/7,,65.6 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-tallinn-vanalinn/5364650,"Vanalinn,Vanalinn, Tallinn, Harju maakond",harju
138,2,4/5,,39.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-erika-tn/7592644,"Erika tn 8,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
139,2,1/5,,42.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-mustamae-tee/7264702,"Mustamäe tee 126,Mustamäe linnaosa, Tallinn, Harju maakond",harju
140,2,1/5,,44 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-akadeemia-tee/8771236,"Akadeemia tee 14,Mustamäe linnaosa, Tallinn, Harju maakond",harju
141,4,1/8,,121.7 m²,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-heki-tee/5530596,"Heki tee 10, Viimsi,Haabneeme alevik, Viimsi vald, Harju maakond",harju
142,3,3/4,,68.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-herne-tn/2446874,"Herne tn 8, Veerenni,Kesklinna linnaosa, Tallinn, Harju maakond",harju
143,1,6/9,,32.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/9363079,"Läänemere tee 34,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
144,3,1/2,,Kliendipäev 17.10.2022,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-sireli-tn/8149739,"Sireli tn 3,Peetri alevik, Rae vald, Harju maakond",harju
145,4,2/3,,84.6 m²,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-laiakula-viieaia-tee/6915475,"Viieaia tee 11/2,Laiaküla, Viimsi vald, Harju maakond",harju
146,3,4/9,,62.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kihnu-tn/3781600,"Kihnu tn 18,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
147,4,1/2,,121.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-tanuma-tn/8660400,"Tanuma tn 73,Haabersti linnaosa, Tallinn, Harju maakond",harju
148,3,2/5,,56 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/7618074,"Sõpruse pst 44-10,Kristiine linnaosa, Tallinn, Harju maakond",harju
149,2,4/8,,40.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/7839537,"Aiandi tn 7/3,Mustamäe linnaosa, Tallinn, Harju maakond",harju
150,4,2/3,,84.6 m²,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-laiakula-viieaia-tee/2162077,"Viieaia tee 11/2,Laiaküla, Viimsi vald, Harju maakond",harju
151,1,3/5,,38.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kentmanni-tn/4939352,"Kentmanni tn 10, Kesklinn,Kesklinna linnaosa, Tallinn, Harju maakond",harju
152,2,3/3,,50.9 m²,https://city24.ee/real-estate/apartments-for-sale/harku-vald-tiskre-kula-uuspere-tee/1294388,"Uuspere tee 6/1,Tiskre küla, Harku vald, Harju maakond",harju
153,4,3/6,,103.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-poordi-tn/1831517,"Poordi tn 3,Kesklinna linnaosa, Tallinn, Harju maakond",harju
154,3,3/6,,51.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-suur-karja-tn/6891356,"Suur-Karja tn 4, Vanalinn,Kesklinna linnaosa, Tallinn, Harju maakond",harju
155,3,2/3,,65.6 m²,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-tammepollu-tee/7252166,"Tammepõllu tee 25,Haabneeme alevik, Viimsi vald, Harju maakond",harju
156,5,,,170.4 m²,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-lubja-kula-paevalja-tee/5907615,"Paevälja tee 6,Lubja küla, Viimsi vald, Harju maakond",harju
157,4,1/1,,95.4 m²,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-liivamae-kula-uuesauna-tee/5398648,"Uuesauna tee 25-4,Liivamäe küla, Jõelähtme vald, Harju maakond",harju
158,2,9/9,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/6662815,"Õismäe tee 20,Haabersti linnaosa, Tallinn, Harju maakond",harju
159,3,3/5,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kase-tn/6536711,"Kase tn 68/2,Pirita linnaosa, Tallinn, Harju maakond",harju
160,2,4/5,,40.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-lasnamae-tn/6566634,"Lasnamäe tn 28,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
161,2,1/2,,38.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kauba-tn/4313330,"Kauba tn 24,Kesklinna linnaosa, Tallinn, Harju maakond",harju
162,1,1/5,,32.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paul-pinna/5139408,"Paul Pinna 3, Pae,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
163,2,2/4,,91 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-vene-tn/5616767,"Vene tn 19, Vanalinn,Kesklinna linnaosa, Tallinn, Harju maakond",harju
164,2,9/9,,49.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/3505333,"Õismäe tee 82,Haabersti linnaosa, Tallinn, Harju maakond",harju
165,1,1/2,,21.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-soo-tn/4833369,"Soo tn 47,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
166,2,1/3,,48.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-algi-tn/4161994,"Algi tn 59/2, Kristiine,Kristiine linnaosa, Tallinn, Harju maakond",harju
167,1,2/2,,25 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-rohu-tn/3110152,"Rohu tn 19,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
168,2,3/5,,52.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/3495700,"Läänemere tee 27,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
169,1,3/5,,32.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-punane-tn/5369564,"Punane tn 65,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
170,3,3/6,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-jahu-tn/9123016,"Jahu tn 1,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
171,2,1/5,,46.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/5607708,"Õismäe tee 83,Haabersti linnaosa, Tallinn, Harju maakond",harju
172,3,6/9,,64.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-umera-tn/5827634,"Ümera tn 23,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
173,3,6/9,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-katleri-tn/7175566,"Katleri tn 1,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
174,2,4/5,,24 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-ehitajate-tee/3184121,"Ehitajate tee 60,Mustamäe linnaosa, Tallinn, Harju maakond",harju
175,3,8/9,,Kliendipäev 20.10.2022,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-punane-tn/6856547,"Punane tn 23,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
176,1,1/4,,34.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-endla-tn/2962127,"Endla tn 47,Kesklinna linnaosa, Tallinn, Harju maakond",harju
177,2,3/4,,39.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-spordi-tn/7454323,"Spordi tn 22,Kristiine linnaosa, Tallinn, Harju maakond",harju
178,2,2/5,,47 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/1702278,"Astangu tn 56,Haabersti linnaosa, Tallinn, Harju maakond",harju
179,2,1/3,,46.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-peterburi-tee/6598125,"Peterburi tee 13,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
180,2,4/9,,81.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-sakala-tn/4116558,"Sakala tn 22,Kesklinna linnaosa, Tallinn, Harju maakond",harju
181,2,4/9,,81.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tatari-tn/4593577,"Tatari tn 8,Kesklinna linnaosa, Tallinn, Harju maakond",harju
182,2,12/15,,49.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/1530513,"Pärnu mnt 110,Kesklinna linnaosa, Tallinn, Harju maakond",harju
183,1,6/13,,37.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/6068196,"Astangu tn 52, RÕDUGA KORTER,Haabersti linnaosa, Tallinn, Harju maakond",harju
184,3,3/4,,90.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-padriku-tee/2921831,"Padriku tee 5/3,Pirita linnaosa, Tallinn, Harju maakond",harju
185,1,2/2,,Väljaostmise võimalus,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-ravi-tn/3789634,"Ravi tn 11a-20,Kesklinna linnaosa, Tallinn, Harju maakond",harju
186,3,3/9,,60 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/2525733,"Sõpruse pst 200,Mustamäe linnaosa, Tallinn, Harju maakond",harju
187,1,1/5,,16.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paldiski-mnt/5151016,"Paldiski mnt 75,Haabersti linnaosa, Tallinn, Harju maakond",harju
188,1,2/2,,31.7 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-posti-tn/3705616,"Posti tn 32,Loksa linn, Harju maakond",harju
189,2,,,49.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-vikerlase-tn/9231938,"Vikerlase tn 17,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
190,3,1/4,,48.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-angerja-tn/6773516,"Angerja tn 8,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
191,1,,,22.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-malmi-tn/9366277,"Malmi tn 4,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
192,4,,,76 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-lasteaia-tn/7864347,"Lasteaia tn 6,Loksa linn, Harju maakond",harju
193,2,,,36.9 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-nooruse-tn/6643632,"Nooruse tn 7,Loksa linn, Harju maakond",harju
194,1,4/5,,33.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paldiski-mnt/2423719,"Paldiski mnt 163, Õismäe,Haabersti linnaosa, Tallinn, Harju maakond",harju
195,4,3/3,,115.8 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-viimsi-alevik-vaike-sepa-tee/1912278,"Väike-Sepa tee 2,Viimsi alevik, Harju maakond",harju
196,2,1/5,,58.8 m²,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-idapollu-tee/7934289,"Idapõllu tee 4, Viimsi,Haabneeme alevik, Viimsi vald, Harju maakond",harju
197,3,1/9,,64.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-j-koorti-tn/6401367,"J. Koorti tn 6,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
198,2,3/3,,27.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-madara-tn/9322555,"Madara tn 13a, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",harju
199,3,3/5,,72.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kase-tn/3838060,"Kase tn 68/2, Pirita,Pirita linnaosa, Tallinn, Harju maakond",harju
200,2,6/9,,45.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/1943524,"Manufaktuuri tn 20,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
201,1,3/8,,30.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-priisle-tee/4198948,"Priisle tee 4/1,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
202,1,5/6,,31.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-maepealse-tn/1756955,"Mäepealse tn 27,Mustamäe linnaosa, Tallinn, Harju maakond",harju
203,1,2/6,,34.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/2873428,"Manufaktuuri tn 7-20,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
204,4,2/6,,75.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/1443074,"Manufaktuuri tn 7-25,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
205,2,2/3,,29 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-endla-tn/1258440,"Endla tn 58,Kristiine linnaosa, Tallinn, Harju maakond",harju
206,2,2/6,,39.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/4749146,"Manufaktuuri tn 7-17,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
207,3,2/6,,59.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/2438687,"Manufaktuuri tn 7-18,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
208,2,3/8,,61.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/6548028,"Pärnu mnt 130,Kesklinna linnaosa, Tallinn, Harju maakond",harju
209,3,8/8,,110.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/6210773,"Pärnu mnt 130,Kesklinna linnaosa, Tallinn, Harju maakond",harju
210,2,5/8,,55.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/3414366,"Astangu tn 21/3, Astangu,Haabersti linnaosa, Tallinn, Harju maakond",harju
211,2,2/4,,52.7 m²,https://city24.ee/real-estate/apartments-for-sale/rae-vald-juri-alevik-valjaku-tn/3244034,"Väljaku tn 6b,Jüri alevik, Rae vald, Harju maakond",harju
212,3,3/6,,74.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-karneri-tn/6175615,"Kärneri tn 3, Rocca al Mare keskuse piirkond,Haabersti linnaosa, Tallinn, Harju maakond",harju
213,1,5/9,,32.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/3112875,"Linnamäe tee 31,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
214,5,6/10,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-k-karberi-tn/7207769,"K. Kärberi tn 34,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
215,3,2/4,,67.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kalaranna-tn/6907167,"Kalaranna tn 27,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
216,1,1/9,,32.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/3268697,"Läänemere tee 3,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
217,2,1/4,,48.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-teelise-tn/5654985,"Teelise tn 8,Nõmme linnaosa, Tallinn, Harju maakond",harju
218,2,4/4,,Kliendipäev 18.10.2022,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-vana-rannamoisa-tee/6913850,"Vana-Rannamõisa tee 1d/2,Haabersti linnaosa, Tallinn, Harju maakond",harju
219,3,1/5,,62.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/8783168,"Liinivahe tn 1,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
220,4,1/3,,87.4 m²,https://city24.ee/real-estate/apartments-for-sale/saue-vald-laagri-alevik-kaselaane-tn/5954678,"Kaselaane tn 5/1,Laagri alevik, Saue vald, Harju maakond",harju
221,3,2/4,,63.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/6043129,"Liinivahe tn 3,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
222,2,1/4,,39.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/3199735,"Liinivahe tn 3,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
223,1,1/5,,32.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tiiu-tn/8570243,"Tiiu tn 12/1,Kesklinna linnaosa, Tallinn, Harju maakond",harju
224,3,2/4,,58.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-kadaka-tee/1774360,"Kadaka tee 90, Hõbemetsa,Haabersti linnaosa, Tallinn, Harju maakond",harju
225,2,2/4,,45.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-kadaka-tee/6595017,"Kadaka tee 90,Haabersti linnaosa, Tallinn, Harju maakond",harju
226,2,,,65.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-vabaduse-pst/5528680,"Vabaduse pst 160a,Nõmme linnaosa, Tallinn, Harju maakond",harju
227,3,1/5,,Kliendipäev 19.10.2022,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-ehitajate-tee/1329379,"Ehitajate tee 33, Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",harju
228,4,5/9,,79.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-umera-tn/4499361,"Ümera tn 2, Seli,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
229,2,9/11,,56.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tartu-mnt/1206049,"Tartu mnt 16, Maakri,Kesklinna linnaosa, Tallinn, Harju maakond",harju
230,3,3/3,,100.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-raudtee-tn/5989691,"Raudtee tn 57,Nõmme linnaosa, Tallinn, Harju maakond",harju
231,2,3/5,,47.2 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-muuli-tn/2651133,"Muuli tn 3,Paldiski linn, Harju maakond",harju
232,3,1/3,,49.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-kuninga-tn/1018173,"Kuninga tn 1,Vanalinn, Tallinn, Harju maakond",harju
233,2,1/2,,43.2 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-uus-tn/1135590,"Uus tn 9,Keila linn, Harju maakond",harju
234,2,2/2,,54.6 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-uus-tn/2199883,"Uus tn 9,Keila linn, Harju maakond",harju
235,3,1/5,,60.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/6605157,"E. Vilde tee 138,Mustamäe linnaosa, Tallinn, Harju maakond",harju
236,4,2/2,,99.3 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-uus-tn/6861700,"Uus tn 9,Keila linn, Harju maakond",harju
237,3,3/5,,79.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-liivalaia-tn/4060493,"Liivalaia tn 32,Kesklinna linnaosa, Tallinn, Harju maakond",harju
238,2,4/16,,87.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-pirita-tee/4115885,"Pirita tee 26f,Pirita linnaosa, Tallinn, Harju maakond",harju
239,2,4/16,,87.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pirita-tee/1977141,"Pirita tee 26f,Kesklinna linnaosa, Tallinn, Harju maakond",harju
240,2,5/5,,47.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/3997991,"E. Vilde tee 102, Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",harju
241,3,1/5,,61.4 m²,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-heki-tee/5360221,"Heki tee 12/1,Haabneeme alevik, Viimsi vald, Harju maakond",harju
242,2,3/5,,47.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/7720350,"E. Vilde tee 60,Mustamäe linnaosa, Tallinn, Harju maakond",harju
243,4,5/5,,75.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-asunduse-tn/1301230,"Asunduse tn 6, Sikupilli,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
244,4,5/5,,75.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-asunduse-tn/1393512,"Asunduse tn 6,Kesklinna linnaosa, Tallinn, Harju maakond",harju
245,4,4/4,,87.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-oda-tn/1240133,"Oda tn 2, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
246,4,3/3,,78.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-raua-tn/1911756,"Raua tn 51,Kesklinna linnaosa, Tallinn, Harju maakond",harju
